"source","target","weight"
"stepien,ewa","witwer,kenneth",1
"stepien,ewa","yanez-mo,maria",1
"stepien,ewa","youn,hyewon",1
"stepien,ewa","zeidler,reinhard",1
"stepien,ewa","clayton,aled",1
"stepien,ewa","cocucci,emanuele",1
"tahara,hidetoshi","trummer,arne",1
"tahara,hidetoshi","valadi,hadi",1
"tahara,hidetoshi","vella,lauraj.",1
"tahara,hidetoshi","wai,sunnyunt",1
"tahara,hidetoshi","witwer,kenneth",1
"tahara,hidetoshi","yanez-mo,maria",1
"tahara,hidetoshi","youn,hyewon",1
"tahara,hidetoshi","zeidler,reinhard",1
"tahara,hidetoshi","clayton,aled",1
"tahara,hidetoshi","cocucci,emanuele",1
"trummer,arne","valadi,hadi",1
"trummer,arne","vella,lauraj.",1
"trummer,arne","wai,sunnyunt",1
"trummer,arne","witwer,kenneth",1
"trummer,arne","yanez-mo,maria",1
"trummer,arne","youn,hyewon",1
"trummer,arne","zeidler,reinhard",1
"trummer,arne","clayton,aled",1
"trummer,arne","cocucci,emanuele",1
"valadi,hadi","vella,lauraj.",1
"valadi,hadi","wai,sunnyunt",1
"valadi,hadi","witwer,kenneth",1
"valadi,hadi","yanez-mo,maria",1
"valadi,hadi","youn,hyewon",1
"valadi,hadi","zeidler,reinhard",1
"valadi,hadi","clayton,aled",1
"valadi,hadi","cocucci,emanuele",1
"vella,lauraj.","wai,sunnyunt",1
"vella,lauraj.","witwer,kenneth",1
"vella,lauraj.","yanez-mo,maria",1
"vella,lauraj.","youn,hyewon",1
"vella,lauraj.","zeidler,reinhard",1
"vella,lauraj.","clayton,aled",1
"vella,lauraj.","cocucci,emanuele",1
"wai,sunnyunt","witwer,kenneth",1
"wai,sunnyunt","yanez-mo,maria",1
"wai,sunnyunt","youn,hyewon",1
"wai,sunnyunt","zeidler,reinhard",1
"wai,sunnyunt","clayton,aled",1
"wai,sunnyunt","cocucci,emanuele",1
"witwer,kenneth","yanez-mo,maria",1
"witwer,kenneth","youn,hyewon",1
"witwer,kenneth","zeidler,reinhard",1
"witwer,kenneth","clayton,aled",1
"witwer,kenneth","cocucci,emanuele",1
"yanez-mo,maria","youn,hyewon",1
"yanez-mo,maria","zeidler,reinhard",1
"yanez-mo,maria","clayton,aled",1
"yanez-mo,maria","cocucci,emanuele",1
"youn,hyewon","zeidler,reinhard",1
"youn,hyewon","clayton,aled",1
"youn,hyewon","cocucci,emanuele",1
"zeidler,reinhard","clayton,aled",1
"zeidler,reinhard","cocucci,emanuele",1
"clayton,aled","cocucci,emanuele",1
"moran,federico","budd,aidan",1
"moran,federico","korpelainen,eija",1
"moran,federico","rother,kristian",1
"moran,federico","via,allegra",1
"moran,federico","schneider,mariav.",1
"moran,federico","schneider,reinhard",1
"moran,federico","delasrivas,javier",1
"moran,federico","dreyer,jacqueline",1
"moran,federico","dunn,michaelj.",1
"moran,federico","fernandes,pedrol.",1
"moran,federico","ioannidis,vassilios",1
"moran,federico","bhak,jong",1
"moran,federico","blatter,marie-claude",1
"moran,federico","blicher,thomas",1
"moran,federico","brooksbank,cath",1
"moran,federico","vandriel,marca.",1
"moran,federico","vangelder,celiaw.g.",1
"moran,federico","judge,davidp.",1
"moran,federico","kahlem,pascal",1
"moran,federico","kraus,hans-joachim",1
"moran,federico","loveland,jane",1
"moran,federico","mayer,christine",1
"moran,federico","mcdowall,jennifer",1
"moran,federico","nyronen,tommi",1
"moran,federico","salazar,gustavoa.",1
"moran,federico","villaveces,josem.",1
"moran,federico","yu,ping",1
"moran,federico","albar,juanp.",1
"moran,federico","corpas,manuel",1
"holmes,s","haley,cs",1
"holmes,s","husmeier,d",1
"holmes,s","jansen,rc",1
"holmes,s","ochs,mf",1
"holmes,s","strimmer,k",1
"holmes,s","yandell,bs",1
"holmes,s","speed,tp",1
"holmes,s","weir,bs",1
"holmes,s","glasbey,ca",1
"holmes,s","knott,sa",1
"holmes,s","nielsen,r",1
"holmes,s","terbraak,cajoj.f.",1
"holmes,s","beaumont,ma",1
"holmes,s","cardon,lr",1
"holmes,s","sha,n",1
"holmes,s","stephens,m",1
"holmes,s","marshall,c",1
"holmes,s","drezner,z",1
"holmes,s","sisson,s.a.",1
"holmes,s","smith,av",1
"holmes,s","nicholson,g",1
"holmes,s","jonsson,f",1
"holmes,s","gustafsson,o",1
"holmes,s","griffiths,b",1
"holmes,s","hill,wg",1
"holmes,s","goldstein,d",1
"holmes,s","durrett,r",1
"holmes,s","hackett,ca",1
"holmes,s","jin,cf",1
"holmes,s","gaffney,pj",1
"holmes,s","garrett,es",1
"holmes,s","anbazhagan,r",1
"holmes,s","gabrielson,e",1
"holmes,s","marchini,jl",1
"holmes,s","vetta,a",1
"holmes,s","myers,s",1
"holmes,s","mayer,cd",1
"holmes,s","visscher,pm",1
"holmes,s","ball,rd",1
"holmes,s","maliepaard,ca",1
"holmes,s","boer,mp",1
"holmes,s","marcoulides,ga",1
"holmes,s","pagel,mark",1
"holmes,s","sillanpaa,mj",1
"holmes,s","satagopan,jm",1
"holmes,s","zeng,zb",1
"holmes,s","broman,kw",1
"holmes,s","simon,dl",1
"holmes,s","stefansson,k",1
"holmes,s","carothers,ad",1
"budd,aidan","korpelainen,eija",2
"budd,aidan","rother,kristian",2
"budd,aidan","via,allegra",2
"budd,aidan","schneider,mariav.",2
"budd,aidan","schneider,reinhard",1
"budd,aidan","delasrivas,javier",1
"budd,aidan","dreyer,jacqueline",1
"budd,aidan","dunn,michaelj.",1
"budd,aidan","fernandes,pedrol.",1
"budd,aidan","ioannidis,vassilios",1
"budd,aidan","bhak,jong",1
"budd,aidan","blatter,marie-claude",1
"budd,aidan","blicher,thomas",1
"budd,aidan","brooksbank,cath",1
"budd,aidan","vandriel,marca.",1
"budd,aidan","vangelder,celiaw.g.",1
"budd,aidan","judge,davidp.",1
"budd,aidan","kahlem,pascal",1
"budd,aidan","kraus,hans-joachim",1
"budd,aidan","loveland,jane",1
"budd,aidan","mayer,christine",1
"budd,aidan","mcdowall,jennifer",1
"budd,aidan","nyronen,tommi",1
"budd,aidan","salazar,gustavoa.",1
"budd,aidan","villaveces,josem.",1
"budd,aidan","yu,ping",1
"budd,aidan","albar,juanp.",1
"budd,aidan","corpas,manuel",2
"korpelainen,eija","rother,kristian",2
"korpelainen,eija","via,allegra",2
"korpelainen,eija","schneider,mariav.",2
"korpelainen,eija","schneider,reinhard",1
"korpelainen,eija","delasrivas,javier",1
"korpelainen,eija","dreyer,jacqueline",1
"korpelainen,eija","dunn,michaelj.",1
"korpelainen,eija","fernandes,pedrol.",1
"korpelainen,eija","ioannidis,vassilios",1
"korpelainen,eija","bhak,jong",1
"korpelainen,eija","blatter,marie-claude",1
"korpelainen,eija","blicher,thomas",1
"korpelainen,eija","brooksbank,cath",1
"korpelainen,eija","vandriel,marca.",1
"korpelainen,eija","vangelder,celiaw.g.",1
"korpelainen,eija","judge,davidp.",1
"korpelainen,eija","kahlem,pascal",1
"korpelainen,eija","kraus,hans-joachim",1
"korpelainen,eija","loveland,jane",1
"korpelainen,eija","mayer,christine",1
"korpelainen,eija","mcdowall,jennifer",1
"korpelainen,eija","nyronen,tommi",1
"korpelainen,eija","salazar,gustavoa.",1
"korpelainen,eija","villaveces,josem.",1
"korpelainen,eija","yu,ping",1
"korpelainen,eija","albar,juanp.",1
"korpelainen,eija","corpas,manuel",2
"rother,kristian","via,allegra",2
"rother,kristian","schneider,mariav.",2
"rother,kristian","schneider,reinhard",1
"rother,kristian","delasrivas,javier",1
"rother,kristian","dreyer,jacqueline",1
"rother,kristian","dunn,michaelj.",1
"rother,kristian","fernandes,pedrol.",1
"rother,kristian","ioannidis,vassilios",1
"rother,kristian","bhak,jong",1
"rother,kristian","blatter,marie-claude",1
"rother,kristian","blicher,thomas",1
"rother,kristian","brooksbank,cath",1
"rother,kristian","vandriel,marca.",1
"rother,kristian","vangelder,celiaw.g.",1
"rother,kristian","judge,davidp.",1
"rother,kristian","kahlem,pascal",1
"rother,kristian","kraus,hans-joachim",1
"rother,kristian","loveland,jane",1
"rother,kristian","mayer,christine",1
"rother,kristian","mcdowall,jennifer",1
"rother,kristian","nyronen,tommi",1
"rother,kristian","salazar,gustavoa.",1
"rother,kristian","villaveces,josem.",1
"rother,kristian","yu,ping",1
"rother,kristian","albar,juanp.",1
"rother,kristian","corpas,manuel",2
"via,allegra","schneider,mariav.",2
"via,allegra","schneider,reinhard",1
"via,allegra","delasrivas,javier",1
"via,allegra","dreyer,jacqueline",1
"via,allegra","dunn,michaelj.",1
"via,allegra","fernandes,pedrol.",1
"via,allegra","ioannidis,vassilios",1
"via,allegra","bhak,jong",1
"via,allegra","blatter,marie-claude",1
"via,allegra","blicher,thomas",1
"via,allegra","brooksbank,cath",1
"via,allegra","vandriel,marca.",1
"via,allegra","vangelder,celiaw.g.",1
"via,allegra","judge,davidp.",1
"via,allegra","kahlem,pascal",1
"via,allegra","kraus,hans-joachim",1
"via,allegra","loveland,jane",1
"via,allegra","mayer,christine",1
"via,allegra","mcdowall,jennifer",1
"via,allegra","nyronen,tommi",1
"via,allegra","salazar,gustavoa.",1
"via,allegra","villaveces,josem.",1
"via,allegra","yu,ping",1
"via,allegra","albar,juanp.",1
"via,allegra","corpas,manuel",2
"schneider,mariav.","schneider,reinhard",1
"schneider,mariav.","delasrivas,javier",1
"schneider,mariav.","dreyer,jacqueline",1
"schneider,mariav.","dunn,michaelj.",1
"schneider,mariav.","fernandes,pedrol.",1
"schneider,mariav.","ioannidis,vassilios",1
"schneider,mariav.","bhak,jong",1
"schneider,mariav.","blatter,marie-claude",1
"schneider,mariav.","blicher,thomas",1
"schneider,mariav.","brooksbank,cath",1
"schneider,mariav.","vandriel,marca.",1
"schneider,mariav.","vangelder,celiaw.g.",1
"schneider,mariav.","judge,davidp.",1
"schneider,mariav.","kahlem,pascal",1
"schneider,mariav.","kraus,hans-joachim",1
"schneider,mariav.","loveland,jane",1
"schneider,mariav.","mayer,christine",1
"schneider,mariav.","mcdowall,jennifer",1
"schneider,mariav.","nyronen,tommi",1
"schneider,mariav.","salazar,gustavoa.",1
"schneider,mariav.","villaveces,josem.",1
"schneider,mariav.","yu,ping",1
"schneider,mariav.","albar,juanp.",1
"schneider,mariav.","corpas,manuel",2
"sloot,peterm.a.","deforche,koen",1
"sloot,peterm.a.","imbrechts,stijn",1
"sloot,peterm.a.","ferreira,fossie",1
"sloot,peterm.a.","lapadula,giuseppe",1
"sloot,peterm.a.","assel,matthias",1
"sloot,peterm.a.","debel,annelies",1
"sloot,peterm.a.","lacor,patrick",1
"sloot,peterm.a.","demunter,paul",1
"sloot,peterm.a.","kaiser,r",1
"sloot,peterm.a.","ayouba,ahidjo",1
"sloot,peterm.a.","deoliveira,t",1
"sloot,peterm.a.","grossman,zehava",1
"sloot,peterm.a.","beheydt,gertjan",1
"sloot,peterm.a.","peeters,martine",1
"sloot,peterm.a.","otelea,dan",1
"sloot,peterm.a.","paraschiv,simona",1
"sloot,peterm.a.","vanlaethem,kristel",1
"sloot,peterm.a.","torti,carlo",1
"sloot,peterm.a.","snoeck,j",1
"sloot,peterm.a.","ruelle,jean",1
"sloot,peterm.a.","vandamme,anne-mieke",1
"sloot,peterm.a.","carvalho,anapatricia",1
"sloot,peterm.a.","wesner,stefan",1
"sloot,peterm.a.","vanwijngaerden,eric",1
"sloot,peterm.a.","zazzi,maurizio",1
"sloot,peterm.a.","boucher,charles",1
"sloot,peterm.a.","camacho,ricardoj.",1
"sloot,peterm.a.","cavaco-silva,joana",1
"sloot,peterm.a.","alcantara,luizc.j.",1
"schneider,reinhard","delasrivas,javier",1
"schneider,reinhard","dreyer,jacqueline",1
"schneider,reinhard","dunn,michaelj.",1
"schneider,reinhard","fernandes,pedrol.",1
"schneider,reinhard","ioannidis,vassilios",1
"schneider,reinhard","bhak,jong",1
"schneider,reinhard","blatter,marie-claude",1
"schneider,reinhard","blicher,thomas",1
"schneider,reinhard","brooksbank,cath",1
"schneider,reinhard","vandriel,marca.",1
"schneider,reinhard","vangelder,celiaw.g.",1
"schneider,reinhard","judge,davidp.",1
"schneider,reinhard","kahlem,pascal",1
"schneider,reinhard","kraus,hans-joachim",1
"schneider,reinhard","loveland,jane",1
"schneider,reinhard","mayer,christine",1
"schneider,reinhard","mcdowall,jennifer",1
"schneider,reinhard","nyronen,tommi",1
"schneider,reinhard","salazar,gustavoa.",1
"schneider,reinhard","villaveces,josem.",1
"schneider,reinhard","yu,ping",1
"schneider,reinhard","albar,juanp.",1
"schneider,reinhard","corpas,manuel",1
"hagen,guym.","meijering,erik",1
"hagen,guym.","maska,martin",1
"hagen,guym.","ederra,cristina",1
"hagen,guym.","espana,tomas",1
"hagen,guym.","balak,deepakm.w.",1
"hagen,guym.","karas,pavel",1
"hagen,guym.","harder,nathalie",1
"hagen,guym.","magnusson,klase.g.",1
"hagen,guym.","jalden,joakim",1
"hagen,guym.","dzyubachyk,oleh",1
"hagen,guym.","jimenez-carretero,daniel",1
"hagen,guym.","ledesma-carbayo,mariaj.",1
"hagen,guym.","svoboda,david",1
"hagen,guym.","matula,pavel",1
"hagen,guym.","matula,petr",1
"hagen,guym.","ulman,vladimir",1
"hagen,guym.","streitova,marketa",1
"hagen,guym.","rohr,karl",1
"hagen,guym.","pastor-escuredo,david",1
"hagen,guym.","munoz-barrutia,arrate",1
"hagen,guym.","ortiz-de-solorzano,carlos",1
"hagen,guym.","urbiola,ainhoa",1
"hagen,guym.","venkatesan,subramanian",1
"hagen,guym.","bolckova,tereza",1
"hagen,guym.","blau,helenm.",1
"hagen,guym.","carthel,craig",1
"hagen,guym.","coraluppi,stefano",1
"meijering,erik","maska,martin",1
"meijering,erik","ederra,cristina",1
"meijering,erik","espana,tomas",1
"meijering,erik","balak,deepakm.w.",1
"meijering,erik","karas,pavel",1
"meijering,erik","harder,nathalie",1
"meijering,erik","magnusson,klase.g.",1
"meijering,erik","jalden,joakim",1
"meijering,erik","dzyubachyk,oleh",1
"meijering,erik","jimenez-carretero,daniel",1
"meijering,erik","ledesma-carbayo,mariaj.",1
"meijering,erik","svoboda,david",1
"meijering,erik","matula,pavel",1
"meijering,erik","matula,petr",1
"meijering,erik","ulman,vladimir",1
"meijering,erik","streitova,marketa",1
"meijering,erik","rohr,karl",1
"meijering,erik","pastor-escuredo,david",1
"meijering,erik","munoz-barrutia,arrate",1
"meijering,erik","ortiz-de-solorzano,carlos",1
"meijering,erik","urbiola,ainhoa",1
"meijering,erik","venkatesan,subramanian",1
"meijering,erik","bolckova,tereza",1
"meijering,erik","blau,helenm.",1
"meijering,erik","carthel,craig",1
"meijering,erik","coraluppi,stefano",1
"lin,hui-yi","huang,po-yu",1
"lin,hui-yi","fang,zhide",1
"lin,hui-yi","alolama,aliamin",1
"lin,hui-yi","giles,grahamg.",1
"lin,hui-yi","gronberg,henrik",1
"lin,hui-yi","haiman,christophera.",1
"lin,hui-yi","hamdy,freddie",1
"lin,hui-yi","khaw,kay-tee",1
"lin,hui-yi","kibel,adams.",1
"lin,hui-yi","kaneva,radka",1
"lin,hui-yi","liu,yung-hsin",1
"lin,hui-yi","ochoa,augusto",1
"lin,hui-yi","zabaleta,jovanny",1
"lin,hui-yi","mercante,donald",1
"lin,hui-yi","sellers,thomasa.",1
"lin,hui-yi","pow-sang,juliom.",1
"lin,hui-yi","chen,dung-tsa",1
"lin,hui-yi","benlloch,sara",1
"lin,hui-yi","muir,kenneth",1
"lin,hui-yi","wiklund,fredrik",1
"lin,hui-yi","schleutker,johanna",1
"lin,hui-yi","nordestgaard,borgeg.",1
"lin,hui-yi","travis,ruthc.",1
"lin,hui-yi","pashayan,nora",1
"lin,hui-yi","stanford,janetl.",1
"lin,hui-yi","blot,williamj.",1
"lin,hui-yi","maier,christiane",1
"lin,hui-yi","cannon-albright,lisa",1
"lin,hui-yi","brenner,hermann",1
"lin,hui-yi","batra,jyotsna",1
"lin,hui-yi","teixeira,manuelr.",1
"lin,hui-yi","pandha,hardev",1
"lin,hui-yi","lu,yong-jie",1
"lin,hui-yi","park,jongy.",1
"lin,hui-yi","cheng,chia-ho",1
"lin,hui-yi","cybulski,cezary",1
"huang,po-yu","fang,zhide",1
"huang,po-yu","alolama,aliamin",1
"huang,po-yu","giles,grahamg.",1
"huang,po-yu","gronberg,henrik",1
"huang,po-yu","haiman,christophera.",1
"huang,po-yu","hamdy,freddie",1
"huang,po-yu","khaw,kay-tee",1
"huang,po-yu","kibel,adams.",1
"huang,po-yu","kaneva,radka",1
"huang,po-yu","liu,yung-hsin",1
"huang,po-yu","ochoa,augusto",1
"huang,po-yu","zabaleta,jovanny",1
"huang,po-yu","mercante,donald",1
"huang,po-yu","sellers,thomasa.",1
"huang,po-yu","pow-sang,juliom.",1
"huang,po-yu","chen,dung-tsa",1
"huang,po-yu","benlloch,sara",1
"huang,po-yu","muir,kenneth",1
"huang,po-yu","wiklund,fredrik",1
"huang,po-yu","schleutker,johanna",1
"huang,po-yu","nordestgaard,borgeg.",1
"huang,po-yu","travis,ruthc.",1
"huang,po-yu","pashayan,nora",1
"huang,po-yu","stanford,janetl.",1
"huang,po-yu","blot,williamj.",1
"huang,po-yu","maier,christiane",1
"huang,po-yu","cannon-albright,lisa",1
"huang,po-yu","brenner,hermann",1
"huang,po-yu","batra,jyotsna",1
"huang,po-yu","teixeira,manuelr.",1
"huang,po-yu","pandha,hardev",1
"huang,po-yu","lu,yong-jie",1
"huang,po-yu","park,jongy.",1
"huang,po-yu","cheng,chia-ho",1
"huang,po-yu","cybulski,cezary",1
"fang,zhide","alolama,aliamin",1
"fang,zhide","giles,grahamg.",1
"fang,zhide","gronberg,henrik",1
"fang,zhide","haiman,christophera.",1
"fang,zhide","hamdy,freddie",1
"fang,zhide","khaw,kay-tee",1
"fang,zhide","kibel,adams.",1
"fang,zhide","kaneva,radka",1
"fang,zhide","liu,yung-hsin",1
"fang,zhide","ochoa,augusto",1
"fang,zhide","zabaleta,jovanny",1
"fang,zhide","mercante,donald",1
"fang,zhide","sellers,thomasa.",1
"fang,zhide","pow-sang,juliom.",1
"fang,zhide","chen,dung-tsa",1
"fang,zhide","benlloch,sara",1
"fang,zhide","muir,kenneth",1
"fang,zhide","wiklund,fredrik",1
"fang,zhide","schleutker,johanna",1
"fang,zhide","nordestgaard,borgeg.",1
"fang,zhide","travis,ruthc.",1
"fang,zhide","pashayan,nora",1
"fang,zhide","stanford,janetl.",1
"fang,zhide","blot,williamj.",1
"fang,zhide","maier,christiane",1
"fang,zhide","cannon-albright,lisa",1
"fang,zhide","brenner,hermann",1
"fang,zhide","batra,jyotsna",1
"fang,zhide","teixeira,manuelr.",1
"fang,zhide","pandha,hardev",1
"fang,zhide","lu,yong-jie",1
"fang,zhide","park,jongy.",1
"fang,zhide","cheng,chia-ho",1
"fang,zhide","cybulski,cezary",1
"alolama,aliamin","giles,grahamg.",1
"alolama,aliamin","gronberg,henrik",1
"alolama,aliamin","haiman,christophera.",1
"alolama,aliamin","hamdy,freddie",1
"alolama,aliamin","khaw,kay-tee",1
"alolama,aliamin","kibel,adams.",1
"alolama,aliamin","kaneva,radka",1
"alolama,aliamin","liu,yung-hsin",1
"alolama,aliamin","ochoa,augusto",1
"alolama,aliamin","zabaleta,jovanny",1
"alolama,aliamin","mercante,donald",1
"alolama,aliamin","sellers,thomasa.",1
"alolama,aliamin","pow-sang,juliom.",1
"alolama,aliamin","chen,dung-tsa",1
"alolama,aliamin","benlloch,sara",1
"alolama,aliamin","muir,kenneth",1
"alolama,aliamin","wiklund,fredrik",1
"alolama,aliamin","schleutker,johanna",1
"alolama,aliamin","nordestgaard,borgeg.",1
"alolama,aliamin","travis,ruthc.",1
"alolama,aliamin","pashayan,nora",1
"alolama,aliamin","stanford,janetl.",1
"alolama,aliamin","blot,williamj.",1
"alolama,aliamin","maier,christiane",1
"alolama,aliamin","cannon-albright,lisa",1
"alolama,aliamin","brenner,hermann",1
"alolama,aliamin","batra,jyotsna",1
"alolama,aliamin","teixeira,manuelr.",1
"alolama,aliamin","pandha,hardev",1
"alolama,aliamin","lu,yong-jie",1
"alolama,aliamin","park,jongy.",1
"alolama,aliamin","cheng,chia-ho",1
"alolama,aliamin","cybulski,cezary",1
"giles,grahamg.","gronberg,henrik",1
"giles,grahamg.","haiman,christophera.",1
"giles,grahamg.","hamdy,freddie",1
"giles,grahamg.","khaw,kay-tee",1
"giles,grahamg.","kibel,adams.",1
"giles,grahamg.","kaneva,radka",1
"giles,grahamg.","liu,yung-hsin",1
"giles,grahamg.","ochoa,augusto",1
"giles,grahamg.","zabaleta,jovanny",1
"giles,grahamg.","mercante,donald",1
"giles,grahamg.","sellers,thomasa.",1
"giles,grahamg.","pow-sang,juliom.",1
"giles,grahamg.","chen,dung-tsa",1
"giles,grahamg.","benlloch,sara",1
"giles,grahamg.","muir,kenneth",1
"giles,grahamg.","wiklund,fredrik",1
"giles,grahamg.","schleutker,johanna",1
"giles,grahamg.","nordestgaard,borgeg.",1
"giles,grahamg.","travis,ruthc.",1
"giles,grahamg.","pashayan,nora",1
"giles,grahamg.","stanford,janetl.",1
"giles,grahamg.","blot,williamj.",1
"giles,grahamg.","maier,christiane",1
"giles,grahamg.","cannon-albright,lisa",1
"giles,grahamg.","brenner,hermann",1
"giles,grahamg.","batra,jyotsna",1
"giles,grahamg.","teixeira,manuelr.",1
"giles,grahamg.","pandha,hardev",1
"giles,grahamg.","lu,yong-jie",1
"giles,grahamg.","park,jongy.",1
"giles,grahamg.","cheng,chia-ho",1
"giles,grahamg.","cybulski,cezary",1
"gronberg,henrik","haiman,christophera.",1
"gronberg,henrik","hamdy,freddie",1
"gronberg,henrik","khaw,kay-tee",1
"gronberg,henrik","kibel,adams.",1
"gronberg,henrik","kaneva,radka",1
"gronberg,henrik","liu,yung-hsin",1
"gronberg,henrik","ochoa,augusto",1
"gronberg,henrik","zabaleta,jovanny",1
"gronberg,henrik","mercante,donald",1
"gronberg,henrik","sellers,thomasa.",1
"gronberg,henrik","pow-sang,juliom.",1
"gronberg,henrik","chen,dung-tsa",1
"gronberg,henrik","benlloch,sara",1
"gronberg,henrik","muir,kenneth",1
"gronberg,henrik","wiklund,fredrik",1
"gronberg,henrik","schleutker,johanna",1
"gronberg,henrik","nordestgaard,borgeg.",1
"gronberg,henrik","travis,ruthc.",1
"gronberg,henrik","pashayan,nora",1
"gronberg,henrik","stanford,janetl.",1
"gronberg,henrik","blot,williamj.",1
"gronberg,henrik","maier,christiane",1
"gronberg,henrik","cannon-albright,lisa",1
"gronberg,henrik","brenner,hermann",1
"gronberg,henrik","batra,jyotsna",1
"gronberg,henrik","teixeira,manuelr.",1
"gronberg,henrik","pandha,hardev",1
"gronberg,henrik","lu,yong-jie",1
"gronberg,henrik","park,jongy.",1
"gronberg,henrik","cheng,chia-ho",1
"gronberg,henrik","cybulski,cezary",1
"haiman,christophera.","hamdy,freddie",1
"haiman,christophera.","khaw,kay-tee",1
"haiman,christophera.","kibel,adams.",1
"haiman,christophera.","kaneva,radka",1
"haiman,christophera.","liu,yung-hsin",1
"haiman,christophera.","ochoa,augusto",1
"haiman,christophera.","zabaleta,jovanny",1
"haiman,christophera.","mercante,donald",1
"haiman,christophera.","sellers,thomasa.",1
"haiman,christophera.","pow-sang,juliom.",1
"haiman,christophera.","chen,dung-tsa",1
"haiman,christophera.","benlloch,sara",1
"haiman,christophera.","muir,kenneth",1
"haiman,christophera.","wiklund,fredrik",1
"haiman,christophera.","schleutker,johanna",1
"haiman,christophera.","nordestgaard,borgeg.",1
"haiman,christophera.","travis,ruthc.",1
"haiman,christophera.","pashayan,nora",1
"haiman,christophera.","stanford,janetl.",1
"haiman,christophera.","blot,williamj.",1
"haiman,christophera.","maier,christiane",1
"haiman,christophera.","cannon-albright,lisa",1
"haiman,christophera.","brenner,hermann",1
"haiman,christophera.","batra,jyotsna",1
"haiman,christophera.","teixeira,manuelr.",1
"haiman,christophera.","pandha,hardev",1
"haiman,christophera.","lu,yong-jie",1
"haiman,christophera.","park,jongy.",1
"haiman,christophera.","cheng,chia-ho",1
"haiman,christophera.","lemarchand,loic",3
"haiman,christophera.","liu,ericyi",1
"haiman,christophera.","bizon,chris",1
"haiman,christophera.","auer,paull.",1
"haiman,christophera.","jun,goo",1
"haiman,christophera.","jiao,shuo",1
"haiman,christophera.","franceschini,nora",1
"haiman,christophera.","haessler,jeffrey",1
"haiman,christophera.","hindorff,luciaa.",1
"haiman,christophera.","assimes,themistoclesl.",1
"haiman,christophera.","heiss,gerardo",1
"haiman,christophera.","jackson,rebeccad.",1
"haiman,christophera.","lange,lesliea.",1
"haiman,christophera.","peters,ulrike",1
"haiman,christophera.","wassel,christinal.",1
"haiman,christophera.","robinson,jenniferg.",1
"haiman,christophera.","martin,lisaw.",1
"haiman,christophera.","matise,tarac.",1
"haiman,christophera.","wilson,jamesg.",1
"haiman,christophera.","north,karie.",1
"haiman,christophera.","buyske,steven",1
"haiman,christophera.","carlson,cs",1
"haiman,christophera.","crawford,danac.",1
"haiman,christophera.","cybulski,cezary",1
"haiman,christophera.","curtis,keith",1
"hamdy,freddie","khaw,kay-tee",1
"hamdy,freddie","kibel,adams.",1
"hamdy,freddie","kaneva,radka",1
"hamdy,freddie","liu,yung-hsin",1
"hamdy,freddie","ochoa,augusto",1
"hamdy,freddie","zabaleta,jovanny",1
"hamdy,freddie","mercante,donald",1
"hamdy,freddie","sellers,thomasa.",1
"hamdy,freddie","pow-sang,juliom.",1
"hamdy,freddie","chen,dung-tsa",1
"hamdy,freddie","benlloch,sara",1
"hamdy,freddie","muir,kenneth",1
"hamdy,freddie","wiklund,fredrik",1
"hamdy,freddie","schleutker,johanna",1
"hamdy,freddie","nordestgaard,borgeg.",1
"hamdy,freddie","travis,ruthc.",1
"hamdy,freddie","pashayan,nora",1
"hamdy,freddie","stanford,janetl.",1
"hamdy,freddie","blot,williamj.",1
"hamdy,freddie","maier,christiane",1
"hamdy,freddie","cannon-albright,lisa",1
"hamdy,freddie","brenner,hermann",1
"hamdy,freddie","batra,jyotsna",1
"hamdy,freddie","teixeira,manuelr.",1
"hamdy,freddie","pandha,hardev",1
"hamdy,freddie","lu,yong-jie",1
"hamdy,freddie","park,jongy.",1
"hamdy,freddie","cheng,chia-ho",1
"hamdy,freddie","cybulski,cezary",1
"khaw,kay-tee","kibel,adams.",1
"khaw,kay-tee","kaneva,radka",1
"khaw,kay-tee","liu,yung-hsin",1
"khaw,kay-tee","ochoa,augusto",1
"khaw,kay-tee","zabaleta,jovanny",1
"khaw,kay-tee","mercante,donald",1
"khaw,kay-tee","sellers,thomasa.",1
"khaw,kay-tee","pow-sang,juliom.",1
"khaw,kay-tee","chen,dung-tsa",1
"khaw,kay-tee","benlloch,sara",1
"khaw,kay-tee","muir,kenneth",1
"khaw,kay-tee","wiklund,fredrik",1
"khaw,kay-tee","schleutker,johanna",1
"khaw,kay-tee","nordestgaard,borgeg.",1
"khaw,kay-tee","travis,ruthc.",1
"khaw,kay-tee","pashayan,nora",1
"khaw,kay-tee","stanford,janetl.",1
"khaw,kay-tee","blot,williamj.",1
"khaw,kay-tee","maier,christiane",1
"khaw,kay-tee","cannon-albright,lisa",1
"khaw,kay-tee","brenner,hermann",1
"khaw,kay-tee","batra,jyotsna",1
"khaw,kay-tee","teixeira,manuelr.",1
"khaw,kay-tee","pandha,hardev",1
"khaw,kay-tee","lu,yong-jie",1
"khaw,kay-tee","park,jongy.",1
"khaw,kay-tee","cheng,chia-ho",1
"khaw,kay-tee","cybulski,cezary",1
"kibel,adams.","kaneva,radka",1
"kibel,adams.","liu,yung-hsin",1
"kibel,adams.","ochoa,augusto",1
"kibel,adams.","zabaleta,jovanny",1
"kibel,adams.","mercante,donald",1
"kibel,adams.","sellers,thomasa.",1
