,index,Variance,FTest,MutuaInfo,GRA,DecisionTree,XGBoost,RandomForest,ExtraTrees,Lasso
125,nHdsCH,1.0000000000000002,2.0083354320998925,0.06887403216893095,0.8020155777510181,1.3548073668783457e-05,0.0,3.0993499622869464e-05,0.0008307661938592531,0.10017695476871763
126,nHaaCH,1.0,387.870487015682,0.18384402324174598,0.8012482967654683,1.0324358129546683e-05,8.7227614e-05,0.0001098191239650673,0.0012087028117214302,0.15808402823729575
127,nHCHnX,1.0000000000000002,10.274397847278117,0.0016144857148505665,0.8011624264146656,0.0,0.0,4.184411983232572e-06,0.00013465671146736132,0.10347364529104512
128,nHCsats,0.9999999999999998,176.29586114702266,0.1223893045708131,0.8013419707727122,0.00012208882926392976,0.0020256627,0.00034751437247968755,0.0004073548036105089,0.026893148578036083
129,nHCsatu,1.0000000000000002,7.121601008195229,0.05929522054166192,0.8014698170800398,8.808437987602598e-06,0.00010709222,5.0170094875148796e-05,0.0008933405640471758,0.18910895430531044
130,nHAvin,0.9999999999999996,4.987524332163548,0.009500033503670569,0.8020249381455851,4.854676581247488e-07,0.0,2.6446982853631053e-05,0.00027834570583596405,0.25209562381878264
131,nHother,0.9999999999999999,362.0660661870375,0.17953121475178957,0.8012730720130009,1.6733297696540352e-05,0.005258669,8.333273097237881e-05,0.001169859495822218,0.03126153183217812
132,nsCH3,1.0,6.966439677263081,0.008892932432807754,0.8021831240638367,6.9766032493853e-05,0.002467848,7.462610000600226e-05,0.0004737756332157424,0.11571587273321446
133,ndCH2,1.0000000000000004,12.882826020832372,0.013732632846415127,0.8012131960750362,0.0,0.0,7.091283955018725e-07,2.9109299290592305e-05,0.038843629392868985
134,nssCH2,1.0000000000000002,168.5381054605628,0.10147798946159536,0.8013845264264161,6.425073657402093e-06,0.00030330304,0.0003183965488560814,0.0008100753009178249,0.5870784874111312
135,ntCH,0.9999999999999993,0.03770086356264096,0.0,0.7996141771384305,0.0,0.0,3.094838307069349e-06,1.069007131038706e-05,0.009055298544048835
136,ndsCH,1.0000000000000002,2.0083354320998894,0.06558927582112228,0.8020155777510181,1.3070538009855991e-07,0.0,1.24661662531903e-05,0.00042235253067192613,0.04409836017055115
137,naaCH,1.0,387.870487015682,0.18451385693558242,0.8012482967654683,4.405572221929106e-09,0.0,0.00010673591382085785,0.0012006341359656163,0.031466601101587194
138,nsssCH,1.0000000000000002,85.12959656600025,0.11554105847183571,0.8014680847444664,7.350100449208335e-06,0.0,0.00018435658880396722,0.001374612309049792,0.377571459181236
139,ntsC,1.0,10.648861836118272,0.009609109601208976,0.8016587627212899,0.0,0.0,9.522503700409424e-06,4.2477827319397065e-05,0.20038520378843483
140,ndssC,0.9999999999999999,47.80930258308556,0.12973211753626002,0.8020351484839339,0.012482635689084193,0.013285414,0.006503976214419041,0.006796738825697206,0.3385982037267971
141,naasC,1.0,268.7003109207988,0.1355694004223622,0.8013781839614069,0.0005710374247468456,0.00075247424,0.00037316428850522524,0.0016506134788972244,0.24716252061423055
142,naaaC,1.0,2.6228612022712703,0.027647993126990622,0.8021810437033313,7.049862719062487e-08,0.0,3.2145591544123274e-05,0.000358104015254895,0.3086626914676608
143,nssssC,0.9999999999999997,5.128626158195004,0.029684834054112486,0.8022240438133897,0.0,0.0,4.6013028858513054e-05,0.0005672385687532667,0.6373536281604341
144,nsNH2,0.9999999999999996,3.161869378256926,0.021519350556807648,0.8003102892155034,0.0,0.0,3.8702121040578657e-07,3.3623100906063825e-05,0.17589890488615154
145,ndNH,0.9999999999999994,1.4506540035129822,0.0044635244057665835,0.8005715180134984,0.0,0.0,3.454355915850204e-08,1.797530047665885e-06,0.025071752508798877
146,nssNH,0.9999999999999999,42.684675109533245,0.08418549110179785,0.800944421672604,1.7584562286185249e-06,0.0,8.66418883041484e-06,0.00019352993104337207,0.13070053336224755
147,naaNH,0.9999999999999999,1.980783254315757,0.005484066425295309,0.8021526381559747,0.0,0.0,1.9606673635436715e-06,0.001940515477983785,0.11402462454452782
148,ntN,0.9999999999999999,13.67648770481102,0.011917669383634477,0.8016654472713213,0.0,0.0,9.02099140768807e-06,4.614449877978823e-05,0.08715201759177332
149,ndsN,1.0000000000000002,123.43915244284356,0.04582086769629656,0.8022753427830989,0.0,0.0,1.6172577205507183e-05,0.0004315364933251096,0.4671878218629028
150,naaN,1.0000000000000004,237.5747262287673,0.09286588188949696,0.8026662534118179,3.466450328423342e-05,0.0056431484,5.31519050857594e-05,0.0010486048295971385,0.7116497341969007
151,nsssN,1.0000000000000004,124.30862579768187,0.1151711353570728,0.8016336241563728,1.0854550396642374e-05,0.00014015088,7.323838331254104e-05,0.0007700085539511508,0.4348510327616737
152,naasN,1.0000000000000002,3.3442763597527403,0.017479859445117762,0.8021832284834166,0.0,0.0,1.628968606908986e-05,0.0002561167028378624,0.4456214756991551
153,nssssNp,1.0,0.08459803743604379,0.0036763971423283692,0.8006011144843271,0.0,0.0,0.0,0.0,0.042819118298363
154,nsOH,1.0,271.1316034825236,0.20609991096216795,0.8013829793699782,5.326615920354386e-06,0.0,8.916448600754351e-05,0.006577811839281506,0.18798790997388895
155,ndO,1.0000000000000002,144.97675641375622,0.11833283517184467,0.8020913899515205,3.095484271796452e-05,0.0,4.1555816879888146e-05,0.0010965630469166048,0.3286824607335591
156,nssO,1.0000000000000002,83.05311825640598,0.10164234941667516,0.8017143574366828,2.8854941816810008e-08,7.759685e-05,5.587648347287178e-05,0.0019268514264299723,1.0431566304018773
157,naaO,1.0000000000000002,168.90884926148453,0.04826708845174843,0.8026725329519901,1.7048527754576732e-06,0.0,3.117615563819902e-06,0.0007221441787634362,1.0630386387766786
158,nsOm,0.9999999999999999,7.5197472159685645,0.005915917192047648,0.7996240279583793,0.0,0.0,4.931915064425902e-09,2.5563097499986707e-05,0.12788432641938827
159,nsF,1.0000000000000002,15.061545102823342,0.024830769588322088,0.8017388592763842,1.2108005730669982e-07,0.0,1.7386321160880136e-05,0.0002380552378572093,0.2875914355745506
160,ndsssP,1.0000000000000002,2.550639666161534,0.0,0.8002185926300011,0.0,0.0,0.0,9.950787321937706e-09,0.08009630318682093
161,nsSH,0.9999999999999998,1.0394256029827122,0.00036582636890247766,0.8005714861766757,0.0,0.0,0.0,0.0,0.04547358759170923
162,ndS,1.0000000000000002,8.35358046962791,0.004342998142824461,0.8002156070211256,0.0,0.0,1.993648625259118e-06,0.0014770303299654986,0.2360800424223539
163,nssS,1.0000000000000002,23.739778725067566,0.07810653060454054,0.8014985807923581,4.8888455574923e-08,0.0,0.00016643055250081047,0.0011123533579090726,0.04686099278717046
164,naaS,1.0000000000000002,4.6169362696026885,0.05361380419315709,0.8017002455336392,2.3577861263686084e-09,0.0,8.138199816895842e-06,0.00018806713198473,0.08553034815837568
165,ndssS,0.9999999999999998,1.322189859763903,0.0014936464781628578,0.800619338986398,0.0,0.0,9.033849682010919e-11,0.0,0.11266877969809408
166,nddssS,0.9999999999999998,5.737716649295781,0.004651550700575768,0.8023118475461056,3.5368661867339675e-06,0.0,8.29406497001825e-06,0.00011020921773570688,0.4108905009053977
167,nsCl,1.0,7.397023265052931,0.010403156405716762,0.8015798200213826,0.0,0.0,1.9827683528942114e-05,0.00010602093017883667,0.06390584245236337
168,nsBr,1.0,17.024278540975516,0.004007543556028281,0.8018719496774956,0.0,0.0,9.058410047590379e-06,9.130896518641683e-05,0.4125527967012715
169,nsI,1.0,3.8641813621843557,0.0010038424413401081,0.7999277360656181,0.0,0.0,2.2183807553439027e-07,9.330412687222105e-10,0.12457140641091749
170,SHBd,0.9999999999999998,28.191426301572807,0.27103049291719605,0.8008897361054558,0.004346956687635694,0.0005166329,0.0020503516902195405,0.0012617804597280088,0.09585506645142004
171,SwHBd,1.0000000000000002,7.948867783082784,0.010847665352871294,0.8002708731499496,0.0,5.7549078e-05,2.6849796187024757e-05,0.0001811732346661994,0.18712507184693197
172,SHBa,1.0,5.883700506376314,0.1947551901754796,0.8013318977965093,0.0011680965843090603,0.00048081705,0.0014904907339968298,0.0007011476138238456,0.29698796857432924
173,SwHBa,1.0,430.177113960703,0.23612207060346702,0.8012019718069852,0.0016791196380528083,0.00030495497,0.002032048235267086,0.002222606105619085,0.6814653369205994
174,SHBint2,0.9999999999999998,12.77618660639421,0.11896159158738318,0.800768825995449,6.112356651875451e-07,0.0023563032,0.0005895901169664488,0.0006322191572665385,0.08679234018902574
175,SHBint3,1.0,6.992174631113188,0.11577732811511243,0.8008900269764828,0.0007144803241454363,0.0018647127,0.0003975978105962677,0.0005956807393362154,0.07150524691508241
176,SHBint4,1.0,70.24639790058394,0.20248283002341516,0.8021919528658884,0.0014631189834522285,0.00023064412,0.0009075859403619126,0.0015666500990635392,0.06377883805292081
177,SHBint5,0.9999999999999998,0.06571411614263728,0.18007313591178908,0.8009703885184585,0.00038787653539195787,0.00044286606,0.0015274790974318516,0.0028709709922572265,0.04999668820349981
178,SHBint6,0.9999999999999999,25.194965961514477,0.22948829094271206,0.8008763479783655,8.295100641987892e-05,0.0031243865,0.0024867304952024575,0.004958675081912131,0.16529308527046496
179,SHBint7,0.9999999999999999,0.8393825248417274,0.12300359082368972,0.801525264510141,0.005353026523165322,0.0005349164,0.0009693033544082097,0.0015137913185576776,0.013900387407916614
180,SHBint8,0.9999999999999999,0.023922472011410872,0.0700746619440702,0.8006409964464118,1.7252035561346812e-05,0.004106928,0.0012650058183222715,0.0005326016412428827,0.054985955153663627
181,SHBint9,1.0000000000000002,0.0794906921582634,0.07672511057835996,0.8009501600448069,0.0003322202265685442,0.0012381547,0.0004904021185200167,0.0010430602178566801,0.07274181487168187
182,SHBint10,1.0,84.78124698119328,0.255687466587899,0.8011301032494573,0.017809869071487273,0.004374517,0.007839923556952188,0.003341292775579081,0.21375441046329008
183,SHsOH,1.0000000000000002,216.71228169902247,0.33808103222881236,0.801452961309656,0.007131175750185078,0.0018478748,0.010936504958892892,0.011636427810414336,0.6576116076716815
184,SHdNH,0.9999999999999997,1.743302501408031,0.0036370252585138374,0.8004161374432753,0.0,0.0,5.565247679079118e-09,9.61124832634772e-07,0.11912706820255614
185,SHsSH,0.9999999999999994,1.0394256029827125,0.0,0.8005714861766757,0.0,0.0,0.0,0.0,0.011047009507937074
186,SHsNH2,1.0000000000000002,3.5749109258775293,0.01620443511556724,0.8003420589460903,0.0,0.0,3.1169984023906727e-06,4.967529732880399e-05,0.17774686178248025
187,SHssNH,1.0000000000000002,86.733895403364,0.1253512587488279,0.801452593455305,1.9880940862982862e-07,7.327775e-05,9.564307934058227e-05,0.0005622355017932967,0.020591488374312857
188,SHaaNH,0.9999999999999999,4.906429016984632,0.026107692944870697,0.8021937819029155,1.3952067985256528e-05,0.00046463162,0.0019381772050379236,0.0010265966441516798,0.2573131547137471
189,SHtCH,1.0000000000000004,0.040985311146215425,0.0,0.7996883724342474,0.0,0.0016994211,1.6201085666477844e-05,3.012800429262526e-06,0.21612863157376822
190,SHdCH2,1.0000000000000002,11.640017073669329,0.013216716847500365,0.8008606893776395,0.00029205521720367155,0.00037697906,1.4259503896781372e-05,2.7865027255790197e-05,0.3618568439150457
191,SHdsCH,0.9999999999999999,0.4133320070998935,0.07253551633701139,0.801914041711102,0.006348547123354654,0.0004085882,0.000894046596147534,0.0008447132337269081,0.3924845550115664
192,SHaaCH,1.0000000000000002,274.92853485120156,0.22820198414319037,0.8013692334226632,0.0018559546739851346,0.0012187313,0.0012850147169696285,0.0006695282287082028,0.5007756586484218
193,SHCHnX,0.9999999999999998,6.81618553168022,0.01107299417449581,0.8003376062638577,1.422597575169126e-06,0.0,2.294589783800507e-05,8.803560090001399e-05,0.14967466324278955
194,SHCsats,0.9999999999999998,158.50662388726116,0.15720893230886412,0.8009628852392354,0.0030945556470690664,0.0017761152,0.002473552452729603,0.0008184477375674979,0.4556277062859294
195,SHCsatu,1.0,1.3842333064337917,0.1137977464166755,0.8010407584175685,7.911150492297685e-07,0.00094805355,0.0014738076832341322,0.001169000034644173,0.3500562929359973
196,SHAvin,1.0,3.4551675227822085,0.021798872304904737,0.8020006161555236,0.0,7.914288e-05,0.00020522013777903383,0.0004148266034170645,0.034592732304416215
197,SHother,1.0,246.7804705123851,0.2115159900519341,0.8014040773727726,0.00024038158383730873,0.00083790213,0.001329607386180165,0.0009286106882142642,0.09437504751211503
198,SsCH3,1.0000000000000002,1.2051979369001873,0.06542067752676761,0.8021592458697133,0.0007447707397832394,0.00031483115,0.0010066425011594372,0.0008649225824793916,0.6783037652914815
199,SdCH2,1.0000000000000004,13.135494605753925,0.013033229545885483,0.8011196056389317,4.277280026208426e-08,0.00018993566,2.1122215321335378e-06,3.5131352374203234e-05,0.18989279874920525
200,SssCH2,0.9999999999999999,231.19536020845015,0.14553746767311004,0.801360324832536,0.0005071911404392645,0.00015066846,0.0009314350040417341,0.0012248990204484142,0.26395416319825005
201,StCH,1.0000000000000004,0.036127126313183336,0.0,0.7996168047460576,0.0,0.0,1.6938730696609494e-05,7.781344941037895e-06,0.044251745259851746
202,SdsCH,1.0,8.152125698507625,0.06619722831490016,0.8021274975351912,0.0009093903318229718,0.0009666579,0.000664469182983517,0.0004989343618596373,0.1766196224642024
203,SaaCH,1.0,419.5124688580541,0.2730780008885434,0.8012192156395287,0.0004208353650446786,0.0015042583,0.0030820200470626402,0.001954846407081087,0.26378110864464976
204,SsssCH,1.0,9.860408363409736,0.1294873761554327,0.8018207657544415,0.00036345306705337513,0.0009311517,0.0006575177098839968,0.0008969089909463614,0.0787623080012839
205,StsC,0.9999999999999998,8.500139138436241,0.01851554837775038,0.8013155119259193,1.3709694687794732e-08,0.00030482915,2.658933133751957e-05,4.6226519951197455e-05,0.13635639318902099
206,SdssC,0.9999999999999998,21.406370194602005,0.20177599421498416,0.8016697787706457,0.00025443009600997985,0.0034919481,0.003478307528182974,0.0027818389706418,0.35671267573726734
207,SaasC,1.0,276.7106335728421,0.20487925705552712,0.8013556454948533,0.00230511679152488,0.0008924751,0.0020404933810939303,0.001498312979041834,0.13225400672641313
208,SaaaC,0.9999999999999999,0.03317889261620272,0.09153085224429569,0.8021090792923578,0.0015357460393293145,0.00038415345,0.0003892229932305303,0.0007668278049691366,0.19424373501194941
209,SssssC,1.0000000000000002,0.5014123827853296,0.06461857701399687,0.8020252340662283,0.00015243066405769845,0.00023855764,0.0003122450269281079,0.000503090994188815,0.17427621844775842
210,SsNH2,1.0000000000000002,3.484009673307229,0.016286320523175135,0.8003433403343945,3.0251556446986e-06,0.0,5.882870235632988e-06,5.338705640835377e-05,0.3883352131368599
211,SdNH,1.0,1.4237688168930664,0.005267069028781157,0.8005939940457297,0.0,0.0,4.389838052328486e-07,1.6653838094798194e-06,0.22613695447968787
212,SssNH,1.0000000000000002,45.539797447081405,0.11452204284321121,0.8010540316610484,8.694197325856527e-06,0.00033888206,0.0002651319804668575,0.0002833137763433052,0.17630198929168317
213,SaaNH,1.0,1.1808200916318552,0.02026617988907331,0.8021132473176308,0.0,0.0010551808,5.7109536513713297e-05,0.0004288139782635781,0.3658410986052951
214,StN,1.0,13.767117205505278,0.019273877535331607,0.8016851827842726,0.0,0.0,1.3406459992966913e-05,3.340285035425838e-05,0.19684242225747928
215,SdsN,0.9999999999999997,128.5135051962082,0.056835929713495936,0.8022951376301882,2.5126568988093745e-06,0.030751836,0.0007273865632182855,0.0014096037905811285,0.28551677678283177
216,SaaN,1.0,238.8025746684253,0.12850801929216926,0.8026754481150811,0.0003027954632274475,0.0043927073,0.000393440276208789,0.0007846509834098704,0.32969356838383335
217,SsssN,1.0,229.79758769070847,0.19260986252522727,0.8014519667026708,0.0013946475135157201,0.0006047024,0.000987226231459993,0.0022037472815246858,0.09784554643993795
218,SaasN,0.9999999999999998,1.3927572368673902,0.02534906810217863,0.8021339967802584,2.0127958537874185e-05,0.00031686755,2.7092406852970392e-05,0.00015295987398067303,0.6082804493908048
219,SssssNp,1.0,0.08459803743604379,0.0022914404260788723,0.8006011144843271,0.0,0.0,0.0,1.427584923598936e-07,0.07631911012814381
220,SsOH,1.0,279.1201944959476,0.37195344705255406,0.8013695807770411,0.009579463819648143,0.003913292,0.004439883598765449,0.0022829670501388587,0.5849977285875622
221,SdO,1.0,131.24547841059862,0.14101388235897794,0.8019236087379894,9.7775472749008e-05,0.0004653902,0.0007296011093252376,0.001020522769160875,0.5695214046142872
222,SssO,0.9999999999999998,124.32612052495097,0.29532638844691395,0.801615924606875,0.0001360471681289211,0.0014114613,0.0008952748593596205,0.003323419274441781,0.04163259307109417
223,SaaO,1.0,166.98741919938414,0.0732786654014157,0.8026954159365857,5.8711245124860847e-05,0.00045751815,0.0001548685308920977,0.0005678204188077009,1.3655618998316918
224,SsOm,1.0000000000000004,7.6347614124040915,0.00423647136110783,0.7996004786418001,0.0,0.0,8.188960454327325e-08,7.04729900068209e-05,0.049937106803120045
225,SsF,1.0000000000000002,16.717831222339708,0.04578922198920843,0.8017315793927211,0.0019357484740343614,0.00021441783,0.00017734030817232387,0.0007202123864522818,0.890744038261395
226,SdsssP,0.9999999999999997,2.550887205574718,0.0,0.8016933664727418,0.0,0.0,0.0,0.0,0.011154559743896168
227,SsSH,1.0000000000000004,1.0394256029827125,0.0,0.8005714861766757,0.0,0.0,3.1298345556988277e-09,1.9385122105808272e-08,0.0009193929956914373
228,SdS,0.9999999999999998,6.850551874843186,0.00867604095705321,0.800361362918233,0.0,0.0023424502,0.00028246705577196615,0.0005158638905257426,0.18534189221264602
229,SssS,1.0000000000000002,27.32007193926979,0.1125715621957053,0.8022210765569793,0.0,0.000111471854,6.502450344546473e-05,0.0012405807655554441,0.23437813159284165
230,SaaS,1.0,0.07554469669784929,0.061776206497569985,0.8020001148764563,2.415856417157713e-06,0.0,2.8620258053959234e-05,0.0010706744590574472,0.21855985305715037
231,SdssS,0.9999999999999994,1.3221898597639032,0.0,0.8016749894426752,0.0,0.0,1.789759621144582e-06,2.6902335685726348e-05,0.06971619706121687
232,SddssS,1.0,5.206111874045668,0.02854750511012094,0.8019254695398446,4.086545304734231e-06,0.0,0.0001275243921827578,0.00010653317767033042,0.5230929635581939
233,SsCl,1.0000000000000002,6.5809792155918325,0.014673471865033427,0.8013949462425882,7.4293271483283896e-06,0.000823822,2.476890398137438e-05,0.00016084181629016353,0.054041357900785174
234,SsBr,1.0000000000000004,8.256452974711136,0.01187092335650708,0.8009345332300158,0.0,0.0008544614,6.078795541415335e-05,0.00011071952768284856,0.027130270186535334
235,SsI,1.0000000000000002,3.959302811777809,0.0,0.8017282579627956,0.0,0.0,0.0,1.0075616032034826e-06,0.12976311087255407
236,minHBd,0.9999999999999998,50.344404573218355,0.22703631954820302,0.8017493013007165,0.00024815639428455767,0.00034215103,0.0019386696027444985,0.001787099692633545,0.14849656043167986
237,minwHBd,0.9999999999999998,5.84486590398497,0.008599175137681048,0.8002617900454448,0.0,0.0,1.3305573004804708e-05,0.00011675571874119483,0.055535561528423295
238,minHBa,0.9999999999999998,24.75180555480804,0.2998130295735386,0.8022921597621594,0.02046256149884697,0.00045309737,0.005973413250159159,0.004521918678856708,0.005783391459415793
239,minwHBa,0.9999999999999999,16.04595885854346,0.28085512514699573,0.8019058521481864,0.0003806596602067042,0.0009616553,0.0008658530038840262,0.001126057597733789,0.07964626173682433
240,minHBint2,1.0000000000000004,0.9462392860165482,0.1193201600599958,0.8021866825751897,6.90772557860926e-05,0.00041430542,0.0004532422967024348,0.0005286807030882577,0.23575174682022126
241,minHBint3,1.0000000000000004,1.326967242766336,0.13591080225696062,0.8022099851806856,1.408520204291007e-06,0.0056989817,0.00031829652000502426,0.0006666844601064745,0.04721287205586752
242,minHBint4,1.0000000000000002,34.931455865991246,0.2186585487479853,0.8023777902508954,0.0001945172535491811,0.004142592,0.0013656291551377034,0.0025508451834518,0.060493858692056784
243,minHBint5,0.9999999999999999,22.055765942581925,0.21063091465426131,0.801882831833281,3.0405985462569323e-05,0.013812134,0.012257116567547667,0.01416117888368697,0.014486767190834804
244,minHBint6,1.0,25.27498075901585,0.22971266339137753,0.802367676540614,0.00025715233383035834,0.0010190279,0.0029842521950273703,0.003317735387100971,0.06933817463529848
245,minHBint7,1.0,40.01019799568897,0.1319192879375204,0.8018581962506885,0.0002260979215761421,0.00037444418,0.0022650210679767456,0.0028435572024817905,0.04293793773984339
246,minHBint8,1.0,2.3161277268892384,0.09820391386155114,0.8020390674083488,9.469535285768409e-05,0.0002281584,0.00167886440398217,0.001720852627583242,0.05721498216927006
247,minHBint9,1.0000000000000002,9.897281478249594,0.07372230833574367,0.8019798262212678,7.804904200312045e-06,0.0016258346,0.0007402626779821886,0.0014548060141203758,0.08483174217588425
248,minHBint10,0.9999999999999999,225.86075522661315,0.23051276886994598,0.8014234777685229,0.0015469085652399528,0.0010190216,0.005187632681758016,0.005787061500704472,0.14200380309808774
249,minHsOH,0.9999999999999998,373.677317983449,0.3224386521414506,0.8012579268035989,0.000711231495406347,0.03829864,0.019902698678073504,0.02090115430972936,0.825448504063867
250,minHdNH,1.0000000000000004,7.319956184341776,0.0,0.7992568661738038,0.0,0.0,1.908119411216455e-08,1.0066584943682599e-06,0.03276302791330131
251,minHsSH,0.9999999999999994,1.0394256029827111,0.0021311633246693384,0.8005714861766757,0.0,0.0,0.0,0.0,0.02625558309622143
252,minHsNH2,0.9999999999999997,25.682631143942388,0.010554329036405852,0.8004963943508174,0.0,0.0,2.0048274994977966e-05,6.17751329018531e-05,0.09145838931331432
253,minHssNH,1.0000000000000002,229.04819018544444,0.12510280017759023,0.8029261741592141,0.0001400092551712414,0.0046064584,0.0010889123006385146,0.0002637532812132188,0.3157629705083638
254,minHaaNH,0.9999999999999998,5.152955684385511,0.020921003721340314,0.8022764339883077,3.061077269925614e-07,0.00013452373,0.00016496938358410258,0.0014003046613265944,0.17469698040304305
255,minHtCH,1.0000000000000004,0.040985311146215425,0.0,0.7996883724342474,0.0,0.0,4.5977898797379246e-05,3.9205355751566045e-05,0.06693926166164271
256,minHdCH2,1.0000000000000002,11.640017073669329,0.012113844655165185,0.8008606893776395,0.0,0.0,7.270783307951446e-05,8.881604737828088e-05,0.2124240746213976
257,minHdsCH,1.0000000000000002,13.589367897431657,0.049150509633592465,0.8023216815341672,5.0089787636166217e-05,0.00037863568,0.000318878335167273,0.0005391872074167577,0.4112503954372749
258,minHaaCH,1.0,1.8579621457412057,0.11533341864163438,0.8021489592369401,0.002508641240052732,0.0008356364,0.0008604481252563543,0.0010075401346389776,0.1373896499715657
259,minHCHnX,1.0,4.829330238972964,0.007628940378659355,0.8003389256242072,0.0,0.0,1.3348971971068154e-05,0.0002366312110563316,0.10154983390452697
260,minHCsats,1.0,30.668589131595997,0.14873829093347002,0.8018705951917694,0.00043415882966166226,0.0016880422,0.0017401460297774,0.0009827108163399877,0.09968840024371735
261,minHCsatu,1.0000000000000002,16.675654474914985,0.11076222536520586,0.8023195257365896,0.00014280962879156022,0.007088471,0.0014283350232958453,0.0010183438196511155,0.1509132859550331
262,minHAvin,1.0000000000000002,4.166179962888819,0.024686646107552557,0.8020310923100934,0.0001532364629488874,6.842975e-05,0.00042119207223905624,0.0005123726757109807,0.10521492423885656
263,minHother,1.0,11.63257077194747,0.10853302512929996,0.8022606647694636,0.0007246987649566332,0.0004695464,0.0013951595197496244,0.0015033128317329656,0.0893757187154176
264,minsCH3,0.9999999999999999,1.555461616635739,0.09635613493538653,0.8021338745732307,0.0002600007959403307,0.00039811773,0.0010860147831657757,0.0008503076406954872,0.3009082758407719
265,mindCH2,1.0000000000000004,13.135494605753925,0.015867120576591454,0.8011196056389317,0.0,0.0,1.4746831757004758e-07,2.4947108334357256e-05,0.04289834709780875
266,minssCH2,1.0,106.56423939619822,0.19082657796501357,0.8016123131572055,0.0017556616173328688,0.0012669875,0.002580128752640798,0.0015532780911560072,0.03503311906592666
267,mintCH,1.0000000000000004,0.036127126313183336,0.0,0.7996168047460576,0.0,0.0,3.2592996186661055e-07,1.3224934179738517e-05,0.006415559553419441
268,mindsCH,1.0000000000000002,29.849598198178146,0.04080969530730805,0.802411186845542,4.761319759987394e-05,0.00064599526,0.0015996822047302385,0.0009197722578478019,0.08504041929146061
269,minaaCH,0.9999999999999998,23.668464081798163,0.1999297692433588,0.8018573543543012,0.00019164907791751219,0.0018104113,0.0012613557362432172,0.0008534606277532008,0.22818885829783422
270,minsssCH,1.0,2.7548774700847165,0.19334607666948056,0.8020981131073823,0.0010656181276454985,0.0015136709,0.0017196268757848348,0.0010928637266372837,0.03123226933163878
271,mintsC,0.9999999999999999,8.540590475261013,0.014901492401208083,0.8023040610660711,0.0,0.00026488744,7.198247850525322e-06,8.55755263819725e-05,0.16278966549750587
272,mindssC,0.9999999999999997,56.311621977083355,0.26267402339166335,0.8017377049338154,0.0025573795047071682,0.0032294611,0.0044320901763277324,0.0028563902282242697,0.015977147237486205
273,minaasC,1.0,17.01805286178041,0.2727525381597582,0.8023074075319241,0.0016825675615239988,0.00020844945,0.001624869002941699,0.0012207720202592376,0.010812447422909707
274,minaaaC,0.9999999999999998,0.002017061565716937,0.08765940928751448,0.802083523044369,4.418070071341966e-05,0.0001954961,0.0002862697528581477,0.000547215432560595,0.07615615443669246
275,minssssC,1.0000000000000002,0.8133312132611347,0.0780161516652147,0.8020407101056733,5.2168616135517085e-06,0.0,0.00015629966155216043,0.0004706806936928805,0.15466635909783635
276,minsNH2,0.9999999999999998,24.109803717510555,0.015567590524861563,0.8007224493960806,5.68673674197133e-07,6.398092e-05,2.934996442577417e-05,4.352318223291646e-05,0.020101331248678245
277,mindNH,1.0000000000000002,6.559794152388803,0.0,0.7992148904576016,0.0,0.0,7.587154789619591e-09,4.250585387559451e-09,0.03821941039248567
278,minssNH,1.0000000000000004,134.56287051884462,0.10799597902841729,0.8027266481091717,0.00011175613013485643,0.0002746352,0.0007858032982308452,0.00030966786533494065,0.267536606155009
279,minaaNH,0.9999999999999999,1.300197268703563,0.02988770180288647,0.8022208778069637,0.0,0.00021148744,6.024165883312497e-05,0.001477516881862751,0.24202579283878306
280,mintN,0.9999999999999991,11.961786243519356,0.018336322259651983,0.8021727167576898,7.135876310095081e-06,0.0,3.662523474238891e-05,3.5768575689635706e-05,0.032446402202603634
281,mindsN,1.0000000000000002,133.350569726578,0.05388183992035489,0.8028316181027289,0.0,9.3145034e-05,0.0007785287213655645,0.003548759031600694,0.16672912411859334
282,minaaN,1.0,225.31943051195898,0.09117722703938802,0.8028226878090128,0.00016534504566491451,0.00017748751,0.0004402941636297864,0.0013685102732434275,0.17291944740350385
283,minsssN,0.9999999999999998,449.09920943954995,0.1782395346718686,0.8011936210361686,0.006727821354576333,0.002233157,0.04411740622519619,0.05662733142635006,0.2379213940423963
284,minaasN,0.9999999999999998,1.3078918427408415,0.031208196988315562,0.8022027835515345,5.76959744751511e-10,4.9316826e-05,6.625539527738474e-05,0.00023253255901965406,0.2444495717535686
285,minssssNp,1.0,0.08459803743604379,0.0,0.8006011144843271,0.0,0.0,0.0,4.824546492009078e-07,0.0008201079240814887
286,minsOH,0.9999999999999999,547.4022174841799,0.2863665368524293,0.8011155592497423,0.09172398273360323,0.02926069,0.01624356457279362,0.029751164948691008,0.6834712636061167
287,mindO,0.9999999999999999,249.74347524649613,0.13023766831125805,0.8027988884755681,0.0016156804207874175,0.00491999,0.002617413686480493,0.0047009709510064755,0.7202889609572533
288,minssO,0.9999999999999998,92.04345858849885,0.24854629546750884,0.8016676105617393,0.0007419023213273272,0.02242881,0.001815408339468413,0.0065583443496505965,0.16338587785885708
289,minaaO,0.9999999999999999,164.63470310868593,0.0657575015148717,0.8027915635638362,0.0,0.0013149722,0.00027247961884330045,0.0004554340967838013,0.07967225172725688
