time,country,subject,measure,value
2001-03,CZE,CPHP0200,GY,3.4
2001-03,CZE,CPHP0200,IXEB,57.7
2001-03,CZE,CPHP0200,IXOB,57.7
2001-03,CZE,CPHP0300,GP,0.0
2001-03,CZE,CPHP0300,GY,-1.9
2001-03,CZE,CPHP0300,IXEB,135.9
2001-03,CZE,CPHP0300,IXOB,135.9
2001-03,CZE,CPHP0400,GP,0.2
2001-03,CZE,CPHP0400,GY,11.4
2001-03,CZE,CPHP0400,IXEB,53.7
2001-03,CZE,CPHP0400,IXOB,53.7
2001-03,CZE,CPHP0401,GP,0.2
2001-03,CZE,CPHP0401,GY,6.4
2001-03,CZE,CPHP0401,IXOB,50.0
2001-03,CZE,CPHP0403,GP,0.4
2001-03,CZE,CPHP0403,GY,2.9
2001-03,CZE,CPHP0403,IXOB,78.0
2001-03,CZE,CPHP0404,GP,-0.2
2001-03,CZE,CPHP0404,GY,8.9
2001-03,CZE,CPHP0404,IXOB,50.0
2001-03,CZE,CPHP0405,GP,0.2
2001-03,CZE,CPHP0405,GY,14.6
2001-03,CZE,CPHP0405,IXOB,54.8
2001-03,CZE,CPHP0500,GP,0.1
2001-03,CZE,CPHP0500,GY,-0.3
2001-03,CZE,CPHP0500,IXEB,113.5
2001-03,CZE,CPHP0500,IXOB,113.5
2001-03,CZE,CPHP0600,GP,0.6
2001-03,CZE,CPHP0600,GY,2.5
2001-03,CZE,CPHP0600,IXEB,54.0
2001-03,CZE,CPHP0600,IXOB,54.0
2001-03,CZE,CPHP0700,GP,0.0
2001-03,CZE,CPHP0700,GY,2.2
2001-03,CZE,CPHP0700,IXEB,92.9
2001-03,CZE,CPHP0700,IXOB,92.9
2001-03,CZE,CPHP0702,GP,-0.9
2001-03,CZE,CPHP0702,GY,-6.7
2001-03,CZE,CPHP0702,IXOB,81.4
2001-03,CZE,CPHP0800,GP,-0.1
2001-03,CZE,CPHP0800,GY,5.5
2001-03,CZE,CPHP0800,IXEB,114.4
2001-03,CZE,CPHP0800,IXOB,114.4
2001-03,CZE,CPHP0900,GP,-0.4
2001-03,CZE,CPHP0900,GY,2.6
2001-03,CZE,CPHP0900,IXEB,91.4
2001-03,CZE,CPHP0900,IXOB,91.4
2001-03,CZE,CPHP1000,GP,0.4
2001-03,CZE,CPHP1000,GY,2.8
2001-03,CZE,CPHP1000,IXEB,70.5
2001-03,CZE,CPHP1000,IXOB,70.5
2001-03,CZE,CPHP1100,GP,-0.1
2001-03,CZE,CPHP1100,GY,2.4
2001-03,CZE,CPHP1100,IXEB,67.4
2001-03,CZE,CPHP1100,IXOB,67.4
2001-03,CZE,CPHP1200,GP,0.7
2001-03,CZE,CPHP1200,GY,4.1
2001-03,CZE,CPHP1200,IXEB,71.5
2001-03,CZE,CPHP1200,IXOB,71.5
2001-03,CZE,CPHPEN01,GP,0.0
2001-03,CZE,CPHPEN01,GY,9.0
2001-03,CZE,CPHPEN01,IXOB,60.4
2001-03,CZE,CPHPLA01,GP,0.0
2001-03,CZE,CPHPLA01,GY,2.8
2001-03,CZE,CPHPLA01,IXOB,84.5
2001-03,CZE,CPHPSE01,GP,0.0
2001-03,CZE,CPHPSE01,GY,4.6
2001-03,CZE,CPHPSE01,IXOB,65.7
2001-03,CZE,CPHPTT01,GP,0.1
2001-03,CZE,CPHPTT01,GY,4.1
2001-03,CZE,CPHPTT01,IXEB,76.1
2001-03,CZE,CPHPTT01,IXOB,76.1
2001-03,CZE,CSCICP02,STSA,-9.6
2001-03,CZE,CSCICP03,IXNSA,100.069402205004
2001-03,CZE,CSCICP04,GPSA,0.284216968278269
2001-03,CZE,CSESFT02,STSA,1.3
2001-03,CZE,CSINFT02,STSA,45.7
2001-03,CZE,IR3TIB01,ST,5.05
2001-03,CZE,IRLTLT01,ST,6.24
2001-03,CZE,IRSTCB01,ST,4.0
2001-03,CZE,IRSTCI01,ST,4.98
2001-03,CZE,LFHU24FE,ST,46.0
2001-03,CZE,LFHU24FE,STSA,50.0
2001-03,CZE,LFHU24MA,ST,62.0
2001-03,CZE,LFHU24MA,STSA,61.0
2001-03,CZE,LFHU24TT,ST,109.0
2001-03,CZE,LFHU24TT,STSA,112.0
2001-03,CZE,LFHUADFE,ST,179.0
2001-03,CZE,LFHUADFE,STSA,177.0
2001-03,CZE,LFHUADMA,ST,130.0
2001-03,CZE,LFHUADMA,STSA,130.0
2001-03,CZE,LFHUADTT,ST,309.0
2001-03,CZE,LFHUADTT,STSA,307.0
2001-03,CZE,LFHUTTFE,ST,226.0
2001-03,CZE,LFHUTTFE,STSA,227.0
2001-03,CZE,LFHUTTMA,ST,192.0
2001-03,CZE,LFHUTTMA,STSA,191.0
2001-03,CZE,LFHUTTTT,ST,418.0
2001-03,CZE,LFHUTTTT,STSA,419.0
2001-03,CZE,LMJVTTUV,ST,55677.0
2001-03,CZE,LMJVTTUV,STSA,57532.7185058807
2001-03,CZE,LMUNRLTT,ST,452.0
2001-03,CZE,LMUNRLTT,STSA,440.00436488699
2001-03,CZE,LMUNRRTT,ST,8.7
2001-03,CZE,LMUNRRTT,STSA,8.47535327225094
2001-03,CZE,LRHU24FE,ST,15.5
2001-03,CZE,LRHU24FE,STSA,17.1
2001-03,CZE,LRHU24MA,ST,16.1
2001-03,CZE,LRHU24MA,STSA,16.0
2001-03,CZE,LRHU24TT,ST,15.8
2001-03,CZE,LRHU24TT,STSA,16.4
2001-03,CZE,LRHUADFE,ST,9.0
2001-03,CZE,LRHUADFE,STSA,8.9
2001-03,CZE,LRHUADMA,ST,5.3
2001-03,CZE,LRHUADMA,STSA,5.2
2001-03,CZE,LRHUADTT,ST,6.9
2001-03,CZE,LRHUADTT,STSA,6.9
2001-03,CZE,LRHUTTFE,ST,9.9
2001-03,CZE,LRHUTTFE,STSA,9.9
2001-03,CZE,LRHUTTMA,ST,6.7
2001-03,CZE,LRHUTTMA,STSA,6.7
2001-03,CZE,LRHUTTTT,ST,8.1
2001-03,CZE,LRHUTTTT,STSA,8.1
2001-03,CZE,MABMM301,GPSA,0.296156928330021
2001-03,CZE,MABMM301,GYSA,7.35036360246131
2001-03,CZE,MABMM301,IXOB,42.223605321247
2001-03,CZE,MABMM301,IXOBSA,42.223605321247
2001-03,CZE,MABMM301,ST,1440.6
2001-03,CZE,MABMM301,STSA,1440.6
2001-03,CZE,MANMM101,GPSA,1.41327780057987
2001-03,CZE,MANMM101,IXOB,21.6029052929562
2001-03,CZE,MANMM101,IXOBSA,21.9554981965885
2001-03,CZE,MANMM101,ST,631.276611903707
2001-03,CZE,MANMM101,STSA,644.947081805582
2001-03,CZE,PIEAEN01,GP,0.0
2001-03,CZE,PIEAEN01,GY,2.00927357032458
2001-03,CZE,PIEAEN01,IXOB,66.0
2001-03,CZE,PIEAEN02,GP,0.0
2001-03,CZE,PIEAEN02,GY,1.875
2001-03,CZE,PIEAEN02,IXOB,65.2
2001-03,CZE,PIEAFD01,GP,-0.228832951945093
2001-03,CZE,PIEAFD01,GY,7.65432098765431
2001-03,CZE,PIEAFD01,IXOB,87.2
2001-03,CZE,PIEAFD02,GP,-0.117508813160987
2001-03,CZE,PIEAFD02,GY,7.73130544993662
2001-03,CZE,PIEAFD02,IXOB,85.0
2001-03,CZE,PIEAMI01,GP,0.291545189504374
2001-03,CZE,PIEAMI01,GY,1.77514792899408
2001-03,CZE,PIEAMI01,IXOB,68.8
2001-03,CZE,PIEAMI02,GP,0.0
2001-03,CZE,PIEAMI02,GY,1.04947526236882
2001-03,CZE,PIEAMI02,IXOB,67.4
2001-03,CZE,PIEAMP01,GP,0.311203319502075
2001-03,CZE,PIEAMP01,GY,2.21987315010572
2001-03,CZE,PIEAMP01,IXOB,96.7
2001-03,CZE,PIEAMP02,GP,0.114942528735632
2001-03,CZE,PIEAMP02,GY,3.8140643623361
2001-03,CZE,PIEAMP02,IXOB,87.1
2001-03,CZE,PIEATI01,GP,0.322927879440259
2001-03,CZE,PIEATI01,GY,2.41758241758242
2001-03,CZE,PIEATI01,IXOB,93.2
2001-03,CZE,PIEATI02,GP,0.120048019207697
2001-03,CZE,PIEATI02,GY,3.99002493765586
2001-03,CZE,PIEATI02,IXOB,83.4
2001-03,CZE,PITGCD01,GP,0.427350427350437
2001-03,CZE,PITGCD01,GY,0.427350427350437
2001-03,CZE,PITGCD01,IXOB,117.5
2001-03,CZE,PITGCD02,GP,0.0
2001-03,CZE,PITGCD02,GY,3.56294536817101
2001-03,CZE,PITGCD02,IXOB,87.2
2001-03,CZE,PITGCG01,GP,0.103305785123978
2001-03,CZE,PITGCG01,GY,3.85852090032156
2001-03,CZE,PITGCG01,IXOB,96.9
2001-03,CZE,PITGCG02,GP,-0.115074798619115
2001-03,CZE,PITGCG02,GY,4.9576783555018
2001-03,CZE,PITGCG02,IXOB,86.8
2001-03,CZE,PITGIG01,GP,0.218340611353724
2001-03,CZE,PITGIG01,GY,3.96375990939978
2001-03,CZE,PITGIG01,IXOB,91.8
2001-03,CZE,PITGIG02,GP,0.233918128654984
2001-03,CZE,PITGIG02,GY,5.672009864365
2001-03,CZE,PITGIG02,IXOB,85.7
2001-03,CZE,PITGND01,GP,0.0
2001-03,CZE,PITGND01,GY,4.86976217440543
2001-03,CZE,PITGND01,IXOB,92.6
2001-03,CZE,PITGND02,GP,-0.115074798619115
2001-03,CZE,PITGND02,GY,5.08474576271187
2001-03,CZE,PITGND02,IXOB,86.8
2001-03,CZE,PITGVG01,GP,0.96061479346782
2001-03,CZE,PITGVG01,GY,0.96061479346782
2001-03,CZE,PITGVG01,IXOB,105.1
2001-03,CZE,PITGVG02,GP,0.542299349240781
2001-03,CZE,PITGVG02,GY,2.43093922651934
2001-03,CZE,PITGVG02,IXOB,92.7
2001-03,CZE,PRCNTO01,GPSA,5.34351145038169
2001-03,CZE,PRCNTO01,GYSA,18.7948350071736
2001-03,CZE,PRCNTO01,IXOB,69.6
2001-03,CZE,PRCNTO01,IXOBSA,82.8069005750479
2001-03,CZE,PREND401,IXOB,117.5
2001-03,CZE,PREND401,IXOBSA,98.5753561609598
2001-03,CZE,PRINTO01,GPSA,0.75757575757575
2001-03,CZE,PRINTO01,GYSA,9.73597359735974
2001-03,CZE,PRINTO01,IXOBSA,66.4889185135811
2001-03,CZE,PRMITO01,IXOBSA,150.287476043663
2001-03,CZE,PRMNTO01,GPSA,0.844594594594587
2001-03,CZE,PRMNTO01,GYSA,13.2827324478178
2001-03,CZE,PRMNTO01,IXEB,60.5
2001-03,CZE,PRMNTO01,IXEBSA,59.7
2001-03,CZE,PRMNTO01,IXOB,60.4949587534372
2001-03,CZE,PRMNTO01,IXOBSA,59.6950254145488
2001-03,CZE,SLRTTO01,GPSA,0.609756097561001
2001-03,CZE,SLRTTO01,GYSA,6.10932475884245
2001-03,CZE,SLRTTO01,IXOB,61.3948837596867
2001-03,CZE,SLRTTO01,IXOBSA,65.9945004582952
2001-03,CZE,SLRTTO02,IXOB,63.7
2001-03,CZE,SLRTTO02,IXOBSA,64.9945837846846
2001-03,CZE,SPASTT01,GP,-4.59974964462266
2001-03,CZE,SPASTT01,GY,-32.0698563292191
2001-03,CZE,SPASTT01,IXOB,45.0798785571899
2001-03,CZE,XTEXVA01,CXML,3.03655108003257
2001-03,CZE,XTEXVA01,CXMLSA,2.79897025719622
2001-03,CZE,XTEXVA01,GPSA,-1.76153484491715
2001-03,CZE,XTEXVA01,GYSA,19.7073914568138
2001-03,CZE,XTEXVA01,NCML,115.273
2001-03,CZE,XTEXVA01,NCMLSA,106.254
2001-03,CZE,XTIMVA01,CXML,3.33300684898702
2001-03,CZE,XTIMVA01,CXMLSA,3.10127400737583
2001-03,CZE,XTIMVA01,GPSA,0.15512561814042
2001-03,CZE,XTIMVA01,GYSA,24.2792357487297
2001-03,CZE,XTIMVA01,NCML,126.527
2001-03,CZE,XTIMVA01,NCMLSA,117.73
2001-03,CZE,XTNTVA01,CXML,-0.296455768954452
2001-03,CZE,XTNTVA01,CXMLSA,-0.302303750179606
2001-03,CZE,XTNTVA01,NCML,-11.254
2001-03,CZE,XTNTVA01,NCMLSA,-11.476
2001-04,CZE,BCBUTE02,STSA,18.4
2001-04,CZE,BCCICP02,STSA,-6.7
2001-04,CZE,BCEMFT02,STSA,-6.6
2001-04,CZE,BCOBLV02,STSA,-6.8
2001-04,CZE,BCSPFT02,STSA,30.0
2001-04,CZE,BRBUFT02,STSA,33.7
2001-04,CZE,BRBUTE02,STSA,50.7
2001-04,CZE,BRCICP02,STSA,25.9
2001-04,CZE,BREMFT02,STSA,5.5
2001-04,CZE,BRODFT02,STSA,24.2
2001-04,CZE,BRVSLV02,STSA,6.7
2001-04,CZE,BSCICP02,STSA,12.4
2001-04,CZE,BSCICP03,IXNSA,101.820012916057
2001-04,CZE,BSEMFT02,STSA,0.3
2001-04,CZE,BSFGLV02,STSA,12.6
2001-04,CZE,BSOBLV02,STSA,19.1
2001-04,CZE,BSPRFT02,STSA,30.7
2001-04,CZE,BSPRTE02,STSA,10.3
2001-04,CZE,BSSPFT02,STSA,22.7
2001-04,CZE,BSXRLV02,STSA,14.3
2001-04,CZE,CCRETT01,IXOB,78.4225134685862
2001-04,CZE,CCUSMA02,GY,0.996491411130972
2001-04,CZE,CCUSMA02,IXOB,157.429065286856
2001-04,CZE,CCUSMA02,ST,38.7165
2001-04,CZE,CCUSSP01,ST,2.60159217441074
2001-04,CZE,CP010000,GP,0.927152317880796
2001-04,CZE,CP010000,GY,5.98052851182196
2001-04,CZE,CP010000,IXNB,76.2
2001-04,CZE,CP010000,IXOB,76.2
2001-04,CZE,CP020000,GP,0.347222222222203
2001-04,CZE,CP020000,GY,3.58422939068101
2001-04,CZE,CP020000,IXNB,57.8
2001-04,CZE,CP020000,IXOB,57.8
2001-04,CZE,CP030000,GP,0.295202952029521
2001-04,CZE,CP030000,GY,-1.59304851556843
2001-04,CZE,CP030000,IXNB,135.9
2001-04,CZE,CP030000,IXOB,135.9
2001-04,CZE,CP040000,GP,0.171821305841905
2001-04,CZE,CP040000,GY,8.97196261682242
2001-04,CZE,CP040000,IXNB,58.3
2001-04,CZE,CP040000,IXOB,58.3
2001-04,CZE,CP040100,GP,0.0
2001-04,CZE,CP040100,GY,6.25000000000001
2001-04,CZE,CP040100,IXOB,49.3
2001-04,CZE,CP040200,GP,0.3125
2001-04,CZE,CP040200,GY,4.56026058631922
2001-04,CZE,CP040200,IXOB,64.2
2001-04,CZE,CP040300,GP,0.131061598951522
2001-04,CZE,CP040300,GY,2.55033557046982
2001-04,CZE,CP040300,IXOB,76.4
2001-04,CZE,CP040400,GP,0.597609561752989
2001-04,CZE,CP040400,GY,8.83620689655173
2001-04,CZE,CP040400,IXOB,50.5
2001-04,CZE,CP040500,GP,0.36697247706422
2001-04,CZE,CP040500,GY,14.6750524109015
2001-04,CZE,CP040500,IXNB,54.7
2001-04,CZE,CP040500,IXOB,54.7
2001-04,CZE,CP050000,GP,0.0
2001-04,CZE,CP050000,GY,-0.177304964539007
2001-04,CZE,CP050000,IXNB,112.6
2001-04,CZE,CP050000,IXOB,112.6
2001-04,CZE,CP060000,GP,0.187265917602996
2001-04,CZE,CP060000,GY,2.29445506692161
2001-04,CZE,CP060000,IXNB,53.5
2001-04,CZE,CP060000,IXOB,53.5
2001-04,CZE,CP070000,GP,1.05263157894736
2001-04,CZE,CP070000,GY,2.12765957446808
2001-04,CZE,CP070000,IXNB,96.0
2001-04,CZE,CP070000,IXOB,96.0
2001-04,CZE,CP070200,GP,2.82902829028291
2001-04,CZE,CP070200,GY,-3.12862108922364
2001-04,CZE,CP070200,IXOB,83.6
2001-04,CZE,CP080000,GP,-0.0976562500000109
2001-04,CZE,CP080000,GY,5.35530381050463
2001-04,CZE,CP080000,IXNB,102.3
2001-04,CZE,CP080000,IXOB,102.3
2001-04,CZE,CP090000,GP,-0.542888165038003
2001-04,CZE,CP090000,GY,2.57558790593504
2001-04,CZE,CP090000,IXNB,91.6
2001-04,CZE,CP090000,IXOB,91.6
2001-04,CZE,CP100000,GP,0.0
2001-04,CZE,CP100000,GY,2.42510699001427
2001-04,CZE,CP100000,IXNB,71.8
2001-04,CZE,CP100000,IXOB,71.8
2001-04,CZE,CP110000,GP,0.465116279069768
2001-04,CZE,CP110000,GY,2.53164556962026
2001-04,CZE,CP110000,IXNB,64.8
2001-04,CZE,CP110000,IXOB,64.8
2001-04,CZE,CP120000,GP,1.09739368998627
2001-04,CZE,CP120000,GY,4.83641536273116
2001-04,CZE,CP120000,IXNB,73.7
2001-04,CZE,CP120000,IXOB,73.7
2001-04,CZE,CPALTT01,GP,0.267737617135223
2001-04,CZE,CPALTT01,GY,4.46304044630405
2001-04,CZE,CPALTT01,IXNB,74.9
2001-04,CZE,CPALTT01,IXOB,74.9
2001-04,CZE,CPGREN01,GP,1.14006514657981
2001-04,CZE,CPGREN01,GY,0.485436893203884
2001-04,CZE,CPGREN01,IXOB,62.1
2001-04,CZE,CPGRGO01,GP,0.0976562499999892
2001-04,CZE,CPGRGO01,GY,4.48521916411824
2001-04,CZE,CPGRGO01,IXOB,102.5
2001-04,CZE,CPGRHO01,GP,0.326797385620915
2001-04,CZE,CPGRHO01,GY,10.431654676259
2001-04,CZE,CPGRHO01,IXOB,61.4
2001-04,CZE,CPGRHO02,GP,0.0473748674098723
2001-04,CZE,CPGRHO02,GY,9.20853440825586
2001-04,CZE,CPGRHO02,IXOB,56.5577829774212
2001-04,CZE,CPGRLE01,GP,0.1179245283019
2001-04,CZE,CPGRLE01,GY,-2.41379310344826
2001-04,CZE,CPGRLE01,IXOB,84.9
2001-04,CZE,CPGRLH01,GP,0.150375939849607
2001-04,CZE,CPGRLH01,GY,8.11688311688311
2001-04,CZE,CPGRLH01,IXOB,66.6
2001-04,CZE,CPGRSE01,GP,0.15552099533437
2001-04,CZE,CPGRSE01,GY,7.15474209650583
2001-04,CZE,CPGRSE01,IXOB,64.4
2001-04,CZE,CPHP0100,GP,0.7
2001-04,CZE,CPHP0100,GY,5.9
2001-04,CZE,CPHP0100,IXEB,75.5
2001-04,CZE,CPHP0100,IXOB,75.5
2001-04,CZE,CPHP0200,GP,0.3
2001-04,CZE,CPHP0200,GY,3.8
2001-04,CZE,CPHP0200,IXEB,57.9
2001-04,CZE,CPHP0200,IXOB,57.9
2001-04,CZE,CPHP0300,GP,0.2
2001-04,CZE,CPHP0300,GY,-1.7
2001-04,CZE,CPHP0300,IXEB,136.2
2001-04,CZE,CPHP0300,IXOB,136.2
2001-04,CZE,CPHP0400,GP,0.2
2001-04,CZE,CPHP0400,GY,11.4
2001-04,CZE,CPHP0400,IXEB,53.8
2001-04,CZE,CPHP0400,IXOB,53.8
2001-04,CZE,CPHP0401,GP,0.0
2001-04,CZE,CPHP0401,GY,6.2
2001-04,CZE,CPHP0401,IXOB,50.0
2001-04,CZE,CPHP0403,GP,0.0
2001-04,CZE,CPHP0403,GY,2.6
2001-04,CZE,CPHP0403,IXOB,78.0
2001-04,CZE,CPHP0404,GP,0.6
2001-04,CZE,CPHP0404,GY,8.9
2001-04,CZE,CPHP0404,IXOB,50.3
2001-04,CZE,CPHP0405,GP,0.2
2001-04,CZE,CPHP0405,GY,14.6
2001-04,CZE,CPHP0405,IXOB,54.9
2001-04,CZE,CPHP0500,GP,0.1
2001-04,CZE,CPHP0500,GY,-0.3
2001-04,CZE,CPHP0500,IXEB,113.6
2001-04,CZE,CPHP0500,IXOB,113.6
2001-04,CZE,CPHP0600,GP,0.7
2001-04,CZE,CPHP0600,GY,3.2
2001-04,CZE,CPHP0600,IXEB,54.4
2001-04,CZE,CPHP0600,IXOB,54.4
2001-04,CZE,CPHP0700,GP,0.9
2001-04,CZE,CPHP0700,GY,3.2
2001-04,CZE,CPHP0700,IXEB,93.7
2001-04,CZE,CPHP0700,IXOB,93.7
2001-04,CZE,CPHP0702,GP,2.7
2001-04,CZE,CPHP0702,GY,-3.1
2001-04,CZE,CPHP0702,IXOB,83.6
2001-04,CZE,CPHP0800,GP,-0.1
2001-04,CZE,CPHP0800,GY,5.4
2001-04,CZE,CPHP0800,IXEB,114.3
2001-04,CZE,CPHP0800,IXOB,114.3
2001-04,CZE,CPHP0900,GP,-0.7
2001-04,CZE,CPHP0900,GY,2.7
2001-04,CZE,CPHP0900,IXEB,90.8
2001-04,CZE,CPHP0900,IXOB,90.8
2001-04,CZE,CPHP1000,GP,0.0
2001-04,CZE,CPHP1000,GY,2.8
2001-04,CZE,CPHP1000,IXEB,70.5
2001-04,CZE,CPHP1000,IXOB,70.5
2001-04,CZE,CPHP1100,GP,0.7
2001-04,CZE,CPHP1100,GY,3.0
2001-04,CZE,CPHP1100,IXEB,67.9
2001-04,CZE,CPHP1100,IXOB,67.9
2001-04,CZE,CPHP1200,GP,1.0
2001-04,CZE,CPHP1200,GY,4.9
2001-04,CZE,CPHP1200,IXEB,72.2
2001-04,CZE,CPHP1200,IXOB,72.2
2001-04,CZE,CPHPEN01,GP,0.8
2001-04,CZE,CPHPEN01,GY,10.1
2001-04,CZE,CPHPEN01,IXOB,60.9
2001-04,CZE,CPHPLA01,GP,0.2
2001-04,CZE,CPHPLA01,GY,3.0
2001-04,CZE,CPHPLA01,IXOB,84.7
2001-04,CZE,CPHPSE01,GP,0.5
2001-04,CZE,CPHPSE01,GY,5.3
2001-04,CZE,CPHPSE01,IXOB,66.0
2001-04,CZE,CPHPTT01,GP,0.4
2001-04,CZE,CPHPTT01,GY,4.7
2001-04,CZE,CPHPTT01,IXEB,76.4
2001-04,CZE,CPHPTT01,IXOB,76.4
2001-04,CZE,CSCICP02,STSA,-9.2
2001-04,CZE,CSCICP03,IXNSA,100.189420715428
2001-04,CZE,CSCICP04,GPSA,0.0419868903306172
2001-04,CZE,CSESFT02,STSA,2.8
2001-04,CZE,CSINFT02,STSA,50.0
2001-04,CZE,IR3TIB01,ST,5.01
2001-04,CZE,IRLTLT01,ST,6.25
2001-04,CZE,IRSTCB01,ST,4.0
2001-04,CZE,IRSTCI01,ST,4.98
2001-04,CZE,LFHU24FE,ST,44.0
2001-04,CZE,LFHU24FE,STSA,49.0
2001-04,CZE,LFHU24MA,ST,62.0
2001-04,CZE,LFHU24MA,STSA,60.0
2001-04,CZE,LFHU24TT,ST,106.0
2001-04,CZE,LFHU24TT,STSA,110.0
2001-04,CZE,LFHUADFE,ST,173.0
2001-04,CZE,LFHUADFE,STSA,174.0
2001-04,CZE,LFHUADMA,ST,139.0
2001-04,CZE,LFHUADMA,STSA,133.0
2001-04,CZE,LFHUADTT,ST,312.0
2001-04,CZE,LFHUADTT,STSA,307.0
2001-04,CZE,LFHUTTFE,ST,217.0
2001-04,CZE,LFHUTTFE,STSA,223.0
2001-04,CZE,LFHUTTMA,ST,201.0
2001-04,CZE,LFHUTTMA,STSA,194.0
2001-04,CZE,LFHUTTTT,ST,418.0
2001-04,CZE,LFHUTTTT,STSA,417.0
2001-04,CZE,LMJVTTUV,ST,58023.0
2001-04,CZE,LMJVTTUV,STSA,58685.1029561561
2001-04,CZE,LMUNRLTT,ST,433.0
2001-04,CZE,LMUNRLTT,STSA,440.130844307241
2001-04,CZE,LMUNRRTT,ST,8.3
2001-04,CZE,LMUNRRTT,STSA,8.46482805545081
2001-04,CZE,LRHU24FE,ST,16.1
2001-04,CZE,LRHU24FE,STSA,17.0
2001-04,CZE,LRHU24MA,ST,16.7
2001-04,CZE,LRHU24MA,STSA,15.8
2001-04,CZE,LRHU24TT,ST,16.4
2001-04,CZE,LRHU24TT,STSA,16.4
2001-04,CZE,LRHUADFE,ST,8.7
2001-04,CZE,LRHUADFE,STSA,8.8
2001-04,CZE,LRHUADMA,ST,5.6
2001-04,CZE,LRHUADMA,STSA,5.4
2001-04,CZE,LRHUADTT,ST,7.0
2001-04,CZE,LRHUADTT,STSA,6.9
2001-04,CZE,LRHUTTFE,ST,9.6
2001-04,CZE,LRHUTTFE,STSA,9.8
2001-04,CZE,LRHUTTMA,ST,7.0
2001-04,CZE,LRHUTTMA,STSA,6.8
2001-04,CZE,LRHUTTTT,ST,8.2
2001-04,CZE,LRHUTTTT,STSA,8.1
2001-04,CZE,MABMM301,GPSA,0.993538525672211
2001-04,CZE,MABMM301,GYSA,8.39267737966519
2001-04,CZE,MABMM301,IXOB,42.6431131070414
2001-04,CZE,MABMM301,IXOBSA,42.6431131070414
2001-04,CZE,MABMM301,ST,1466.6
2001-04,CZE,MABMM301,STSA,1466.6
2001-04,CZE,MANMM101,GPSA,1.614210507137
2001-04,CZE,MANMM101,IXOB,21.8574814134663
2001-04,CZE,MANMM101,IXOBSA,22.3099061553721
2001-04,CZE,MANMM101,ST,643.026470471664
2001-04,CZE,MANMM101,STSA,655.761779323329
2001-04,CZE,PIEAEN01,GP,-3.63636363636364
2001-04,CZE,PIEAEN01,GY,2.74636510500808
2001-04,CZE,PIEAEN01,IXOB,63.6
2001-04,CZE,PIEAEN02,GP,-4.29447852760737
2001-04,CZE,PIEAEN02,GY,2.12765957446809
2001-04,CZE,PIEAEN02,IXOB,62.4
2001-04,CZE,PIEAFD01,GP,0.573394495412845
2001-04,CZE,PIEAFD01,GY,8.00492610837438
2001-04,CZE,PIEAFD01,IXOB,87.7
2001-04,CZE,PIEAFD02,GP,0.352941176470589
2001-04,CZE,PIEAFD02,GY,8.11153358681875
2001-04,CZE,PIEAFD02,IXOB,85.3
2001-04,CZE,PIEAMI01,GP,0.145348837209319
2001-04,CZE,PIEAMI01,GY,2.52976190476191
2001-04,CZE,PIEAMI01,IXOB,68.9
2001-04,CZE,PIEAMI02,GP,-0.296735905044511
2001-04,CZE,PIEAMI02,GY,1.66414523449321
2001-04,CZE,PIEAMI02,IXOB,67.2
2001-04,CZE,PIEAMP01,GP,0.517063081695967
2001-04,CZE,PIEAMP01,GY,1.46137787056369
2001-04,CZE,PIEAMP01,IXOB,97.2
2001-04,CZE,PIEAMP02,GP,0.344431687715283
2001-04,CZE,PIEAMP02,GY,3.67734282325031
2001-04,CZE,PIEAMP02,IXOB,87.4
2001-04,CZE,PIEATI01,GP,0.0
2001-04,CZE,PIEATI01,GY,1.74672489082971
2001-04,CZE,PIEATI01,IXOB,93.2
2001-04,CZE,PIEATI02,GP,-0.599520383693046
2001-04,CZE,PIEATI02,GY,3.88471177944862
2001-04,CZE,PIEATI02,IXOB,82.9
2001-04,CZE,PITGCD01,GP,-0.085106382978714
2001-04,CZE,PITGCD01,GY,-1.4273719563392
2001-04,CZE,PITGCD01,IXOB,117.4
2001-04,CZE,PITGCD02,GP,0.229357798165151
2001-04,CZE,PITGCD02,GY,3.80047505938243
2001-04,CZE,PITGCD02,IXOB,87.4
2001-04,CZE,PITGCG01,GP,0.515995872033024
2001-04,CZE,PITGCG01,GY,3.83795309168445
2001-04,CZE,PITGCG01,IXOB,97.4
2001-04,CZE,PITGCG02,GP,0.576036866359448
2001-04,CZE,PITGCG02,GY,5.69007263922519
2001-04,CZE,PITGCG02,IXOB,87.3
2001-04,CZE,PITGIG01,GP,0.217864923747277
2001-04,CZE,PITGIG01,GY,2.79329608938548
2001-04,CZE,PITGIG01,IXOB,92.0
2001-04,CZE,PITGIG02,GP,0.233372228704784
2001-04,CZE,PITGIG02,GY,4.62850182704021
2001-04,CZE,PITGIG02,IXOB,85.9
2001-04,CZE,PITGND01,GP,0.431965442764591
2001-04,CZE,PITGND01,GY,4.84780157835401
2001-04,CZE,PITGND01,IXOB,93.0
2001-04,CZE,PITGND02,GP,0.460829493087558
2001-04,CZE,PITGND02,GY,5.56900726392252
2001-04,CZE,PITGND02,IXOB,87.2
2001-04,CZE,PITGVG01,GP,0.38058991436727
2001-04,CZE,PITGVG01,GY,0.38058991436727
2001-04,CZE,PITGVG01,IXOB,105.5
2001-04,CZE,PITGVG02,GP,0.215749730312837
