time,country,subject,measure,value
2011-Q2,CZE,B1_GE,GYSA,2.100367012
2011-Q2,CZE,B1_GE,HCPCARSA,28976.0
2011-Q2,CZE,B1_GE,HVPVOBARSA,31885.3
2011-Q2,CZE,B1_GE,LNBQR,1096931.0
2011-Q2,CZE,B1_GE,LNBQRSA,1082172.0
2011-Q2,CZE,B1_GE,VIXOBSA,93.6
2011-Q2,CZE,B1_GE,VOBARSA,4328688.0
2011-Q2,CZE,B1_GE,VPVOBARSA,334572.2
2011-Q3,CZE,B1_GE,CARSA,4074004.0
2011-Q3,CZE,B1_GE,CPCARSA,305955.7
2011-Q3,CZE,B1_GE,CQR,1029737.0
2011-Q3,CZE,B1_GE,CQRSA,1018501.0
2011-Q3,CZE,B1_GE,DNBSA,94.3
2011-Q3,CZE,B1_GE,DOBSA,94.3
2011-Q3,CZE,B1_GE,GPSA,-0.141936772
2011-Q3,CZE,B1_GE,GYSA,1.157477831
2011-Q3,CZE,B1_GE,HCPCARSA,29138.6
2011-Q3,CZE,B1_GE,HVPVOBARSA,31818.8
2011-Q3,CZE,B1_GE,LNBQR,1095107.0
2011-Q3,CZE,B1_GE,LNBQRSA,1080636.0
2011-Q3,CZE,B1_GE,VIXOBSA,93.5
2011-Q3,CZE,B1_GE,VOBARSA,4322544.0
2011-Q3,CZE,B1_GE,VPVOBARSA,334097.3
2011-Q4,CZE,B1_GE,CARSA,4096316.0
2011-Q4,CZE,B1_GE,CPCARSA,306351.3
2011-Q4,CZE,B1_GE,CQR,1064328.0
2011-Q4,CZE,B1_GE,CQRSA,1024079.0
2011-Q4,CZE,B1_GE,DNBSA,94.7
2011-Q4,CZE,B1_GE,DOBSA,94.7
2011-Q4,CZE,B1_GE,GPSA,0.093278403
2011-Q4,CZE,B1_GE,GYSA,0.840364338
2011-Q4,CZE,B1_GE,HCPCARSA,29159.7
2011-Q4,CZE,B1_GE,HVPVOBARSA,31830.3
2011-Q4,CZE,B1_GE,LNBQR,1117601.0
2011-Q4,CZE,B1_GE,LNBQRSA,1081644.0
2011-Q4,CZE,B1_GE,VIXOBSA,93.5
2011-Q4,CZE,B1_GE,VOBARSA,4326576.0
2011-Q4,CZE,B1_GE,VPVOBARSA,334408.9
2012-Q1,CZE,B1_GE,CARSA,4087864.0
2012-Q1,CZE,B1_GE,CPCARSA,305871.2
2012-Q1,CZE,B1_GE,CQR,963681.0
2012-Q1,CZE,B1_GE,CQRSA,1021966.0
2012-Q1,CZE,B1_GE,DNBSA,94.7
2012-Q1,CZE,B1_GE,DOBSA,94.7
2012-Q1,CZE,B1_GE,GPSA,-0.209865723
2012-Q1,CZE,B1_GE,GYSA,0.047457413
2012-Q1,CZE,B1_GE,HCPCARSA,29114.0
2012-Q1,CZE,B1_GE,HVPVOBARSA,31763.5
2012-Q1,CZE,B1_GE,LNBQR,1021244.0
2012-Q1,CZE,B1_GE,LNBQRSA,1079374.0
2012-Q1,CZE,B1_GE,VIXOBSA,93.3
2012-Q1,CZE,B1_GE,VOBARSA,4317496.0
2012-Q1,CZE,B1_GE,VPVOBARSA,333707.1
2012-Q2,CZE,B1_GE,CARSA,4086608.0
2012-Q2,CZE,B1_GE,CPCARSA,305592.7
2012-Q2,CZE,B1_GE,CQR,1029962.0
2012-Q2,CZE,B1_GE,CQRSA,1021652.0
2012-Q2,CZE,B1_GE,DNBSA,95.1
2012-Q2,CZE,B1_GE,DOBSA,95.1
2012-Q2,CZE,B1_GE,GPSA,-0.484540113
2012-Q2,CZE,B1_GE,GYSA,-0.741841408
2012-Q2,CZE,B1_GE,HCPCARSA,29081.9
2012-Q2,CZE,B1_GE,HVPVOBARSA,31603.6
2012-Q2,CZE,B1_GE,LNBQR,1082751.0
2012-Q2,CZE,B1_GE,LNBQRSA,1074144.0
2012-Q2,CZE,B1_GE,VIXOBSA,92.9
2012-Q2,CZE,B1_GE,VOBARSA,4296576.0
2012-Q2,CZE,B1_GE,VPVOBARSA,332090.2
2012-Q3,CZE,B1_GE,CARSA,4086296.0
2012-Q3,CZE,B1_GE,CPCARSA,307314.9
2012-Q3,CZE,B1_GE,CQR,1030184.0
2012-Q3,CZE,B1_GE,CQRSA,1021574.0
2012-Q3,CZE,B1_GE,DNBSA,95.4
2012-Q3,CZE,B1_GE,DOBSA,95.4
2012-Q3,CZE,B1_GE,GPSA,-0.341481217
2012-Q3,CZE,B1_GE,GYSA,-0.940187075
2012-Q3,CZE,B1_GE,HCPCARSA,29229.1
2012-Q3,CZE,B1_GE,HVPVOBARSA,31477.7
2012-Q3,CZE,B1_GE,LNBQR,1081959.0
2012-Q3,CZE,B1_GE,LNBQRSA,1070476.0
2012-Q3,CZE,B1_GE,VIXOBSA,92.6
2012-Q3,CZE,B1_GE,VOBARSA,4281904.0
2012-Q3,CZE,B1_GE,VPVOBARSA,330956.2
2012-Q4,CZE,B1_GE,CARSA,4090324.0
2012-Q4,CZE,B1_GE,CPCARSA,310894.3
2012-Q4,CZE,B1_GE,CQR,1065085.0
2012-Q4,CZE,B1_GE,CQRSA,1022581.0
2012-Q4,CZE,B1_GE,DNBSA,95.7
2012-Q4,CZE,B1_GE,DOBSA,95.7
2012-Q4,CZE,B1_GE,GPSA,-0.179359463
2012-Q4,CZE,B1_GE,GYSA,-1.210009948
2012-Q4,CZE,B1_GE,HCPCARSA,29561.1
2012-Q4,CZE,B1_GE,HVPVOBARSA,31412.2
2012-Q4,CZE,B1_GE,LNBQR,1107820.0
2012-Q4,CZE,B1_GE,LNBQRSA,1068556.0
2012-Q4,CZE,B1_GE,VIXOBSA,92.4
2012-Q4,CZE,B1_GE,VOBARSA,4274224.0
2012-Q4,CZE,B1_GE,VPVOBARSA,330362.5
2013-Q1,CZE,B1_GE,CARSA,4075268.0
2013-Q1,CZE,B1_GE,CPCARSA,314845.1
2013-Q1,CZE,B1_GE,CQR,955889.0
2013-Q1,CZE,B1_GE,CQRSA,1018817.0
2013-Q1,CZE,B1_GE,DNBSA,95.7
2013-Q1,CZE,B1_GE,DOBSA,95.7
2013-Q1,CZE,B1_GE,GPSA,-0.399230363
2013-Q1,CZE,B1_GE,GYSA,-1.397476686
2013-Q1,CZE,B1_GE,HCPCARSA,29945.3
2013-Q1,CZE,B1_GE,HVPVOBARSA,31295.8
2013-Q1,CZE,B1_GE,LNBQR,1000613.0
2013-Q1,CZE,B1_GE,LNBQRSA,1064290.0
2013-Q1,CZE,B1_GE,VIXOBSA,92.0
2013-Q1,CZE,B1_GE,VOBARSA,4257160.0
2013-Q1,CZE,B1_GE,VPVOBARSA,329043.6
2013-Q2,CZE,B1_GE,CARSA,4104816.0
2013-Q2,CZE,B1_GE,CPCARSA,320512.8
2013-Q2,CZE,B1_GE,CQR,1034830.0
2013-Q2,CZE,B1_GE,CQRSA,1026204.0
2013-Q2,CZE,B1_GE,DNBSA,96.1
2013-Q2,CZE,B1_GE,DOBSA,96.1
2013-Q2,CZE,B1_GE,GPSA,0.381005177
2013-Q2,CZE,B1_GE,GYSA,-0.539871749
2013-Q2,CZE,B1_GE,HCPCARSA,30493.1
2013-Q2,CZE,B1_GE,HVPVOBARSA,31424.0
2013-Q2,CZE,B1_GE,LNBQR,1076662.0
2013-Q2,CZE,B1_GE,LNBQRSA,1068345.0
2013-Q2,CZE,B1_GE,VIXOBSA,92.4
2013-Q2,CZE,B1_GE,VOBARSA,4273380.0
2013-Q2,CZE,B1_GE,VPVOBARSA,330297.3
2013-Q3,CZE,B1_GE,CARSA,4144032.0
2013-Q3,CZE,B1_GE,CPCARSA,326151.0
2013-Q3,CZE,B1_GE,CQR,1052330.0
2013-Q3,CZE,B1_GE,CQRSA,1036008.0
2013-Q3,CZE,B1_GE,DNBSA,96.6
2013-Q3,CZE,B1_GE,DOBSA,96.6
2013-Q3,CZE,B1_GE,GPSA,0.37965264
2013-Q3,CZE,B1_GE,GYSA,0.179826544
2013-Q3,CZE,B1_GE,HCPCARSA,31026.5
2013-Q3,CZE,B1_GE,HVPVOBARSA,31540.3
2013-Q3,CZE,B1_GE,LNBQR,1092263.0
2013-Q3,CZE,B1_GE,LNBQRSA,1072401.0
2013-Q3,CZE,B1_GE,VIXOBSA,92.7
2013-Q3,CZE,B1_GE,VOBARSA,4289604.0
2013-Q3,CZE,B1_GE,VPVOBARSA,331551.3
2013-Q4,CZE,B1_GE,CARSA,4242940.0
2013-Q4,CZE,B1_GE,CPCARSA,334498.9
2013-Q4,CZE,B1_GE,CQR,1099762.0
2013-Q4,CZE,B1_GE,CQRSA,1060735.0
2013-Q4,CZE,B1_GE,DNBSA,97.7
2013-Q4,CZE,B1_GE,DOBSA,97.7
2013-Q4,CZE,B1_GE,GPSA,1.234146555
2013-Q4,CZE,B1_GE,GYSA,1.598418801
2013-Q4,CZE,B1_GE,HCPCARSA,31814.6
2013-Q4,CZE,B1_GE,HVPVOBARSA,31923.4
2013-Q4,CZE,B1_GE,LNBQR,1122265.0
2013-Q4,CZE,B1_GE,LNBQRSA,1085636.0
2013-Q4,CZE,B1_GE,VIXOBSA,93.9
2013-Q4,CZE,B1_GE,VOBARSA,4342544.0
2013-Q4,CZE,B1_GE,VPVOBARSA,335643.1
2014-Q1,CZE,B1_GE,CARSA,4243652.0
2014-Q1,CZE,B1_GE,CPCARSA,335100.1
2014-Q1,CZE,B1_GE,CQR,997951.0
2014-Q1,CZE,B1_GE,CQRSA,1060913.0
2014-Q1,CZE,B1_GE,DNBSA,98.4
2014-Q1,CZE,B1_GE,DOBSA,98.4
2014-Q1,CZE,B1_GE,GPSA,-0.647823027
2014-Q1,CZE,B1_GE,GYSA,1.344840222
2014-Q1,CZE,B1_GE,HCPCARSA,31862.7
2014-Q1,CZE,B1_GE,HVPVOBARSA,31707.6
2014-Q1,CZE,B1_GE,LNBQR,1020669.0
2014-Q1,CZE,B1_GE,LNBQRSA,1078603.0
2014-Q1,CZE,B1_GE,VIXOBSA,93.3
2014-Q1,CZE,B1_GE,VOBARSA,4314412.0
2014-Q1,CZE,B1_GE,VPVOBARSA,333468.8
2014-Q2,CZE,B1_GE,CARSA,4311784.0
2014-Q2,CZE,B1_GE,CPCARSA,340576.6
2014-Q2,CZE,B1_GE,CQR,1088654.0
2014-Q2,CZE,B1_GE,CQRSA,1077946.0
2014-Q2,CZE,B1_GE,DNBSA,98.9
2014-Q2,CZE,B1_GE,DOBSA,98.9
2014-Q2,CZE,B1_GE,GPSA,1.046538903
2014-Q2,CZE,B1_GE,GYSA,2.016764248
2014-Q2,CZE,B1_GE,HCPCARSA,32368.0
2014-Q2,CZE,B1_GE,HVPVOBARSA,32024.2
2014-Q2,CZE,B1_GE,LNBQR,1101897.0
2014-Q2,CZE,B1_GE,LNBQRSA,1089891.0
2014-Q2,CZE,B1_GE,VIXOBSA,94.3
2014-Q2,CZE,B1_GE,VOBARSA,4359564.0
2014-Q2,CZE,B1_GE,VPVOBARSA,336958.6
2014-Q3,CZE,B1_GE,CARSA,4378592.0
2014-Q3,CZE,B1_GE,CPCARSA,344909.5
2014-Q3,CZE,B1_GE,CQR,1116501.0
2014-Q3,CZE,B1_GE,CQRSA,1094648.0
2014-Q3,CZE,B1_GE,DNBSA,99.3
2014-Q3,CZE,B1_GE,DOBSA,99.3
2014-Q3,CZE,B1_GE,GPSA,1.186540672
2014-Q3,CZE,B1_GE,GYSA,2.836811976
2014-Q3,CZE,B1_GE,HCPCARSA,32761.2
2014-Q3,CZE,B1_GE,HVPVOBARSA,32385.7
2014-Q3,CZE,B1_GE,LNBQR,1126687.0
2014-Q3,CZE,B1_GE,LNBQRSA,1102823.0
2014-Q3,CZE,B1_GE,VIXOBSA,95.4
2014-Q3,CZE,B1_GE,VOBARSA,4411292.0
2014-Q3,CZE,B1_GE,VPVOBARSA,340956.8
2014-Q4,CZE,B1_GE,CARSA,4444256.0
2014-Q4,CZE,B1_GE,CPCARSA,347374.2
2014-Q4,CZE,B1_GE,CQR,1142660.0
2014-Q4,CZE,B1_GE,CQRSA,1111064.0
2014-Q4,CZE,B1_GE,DNBSA,99.5
2014-Q4,CZE,B1_GE,DOBSA,99.5
2014-Q4,CZE,B1_GE,GPSA,1.230659861
2014-Q4,CZE,B1_GE,GYSA,2.833270083
2014-Q4,CZE,B1_GE,HCPCARSA,32970.2
2014-Q4,CZE,B1_GE,HVPVOBARSA,32759.4
2014-Q4,CZE,B1_GE,LNBQR,1139635.0
2014-Q4,CZE,B1_GE,LNBQRSA,1116395.0
2014-Q4,CZE,B1_GE,VIXOBSA,96.5
2014-Q4,CZE,B1_GE,VOBARSA,4465580.0
2014-Q4,CZE,B1_GE,VPVOBARSA,345152.8
2015-Q1,CZE,B1_GE,CARSA,4535364.0
2015-Q1,CZE,B1_GE,CPCARSA,349842.0
2015-Q1,CZE,B1_GE,CQR,1066579.0
2015-Q1,CZE,B1_GE,CQRSA,1133841.0
2015-Q1,CZE,B1_GE,DNBSA,99.8
2015-Q1,CZE,B1_GE,DOBSA,99.8
2015-Q1,CZE,B1_GE,GPSA,1.787718505
2015-Q1,CZE,B1_GE,GYSA,5.354147912
2015-Q1,CZE,B1_GE,HCPCARSA,33198.1
2015-Q1,CZE,B1_GE,HVPVOBARSA,33338.7
2015-Q1,CZE,B1_GE,LNBQR,1074120.0
2015-Q1,CZE,B1_GE,LNBQRSA,1136353.0
2015-Q1,CZE,B1_GE,VIXOBSA,98.3
2015-Q1,CZE,B1_GE,VOBARSA,4545412.0
2015-Q1,CZE,B1_GE,VPVOBARSA,351323.2
2015-Q2,CZE,B1_GE,CARSA,4605876.0
2015-Q2,CZE,B1_GE,CPCARSA,354945.6
2015-Q2,CZE,B1_GE,CQR,1163326.0
2015-Q2,CZE,B1_GE,CQRSA,1151469.0
2015-Q2,CZE,B1_GE,DNBSA,99.9
2015-Q2,CZE,B1_GE,DOBSA,99.9
2015-Q2,CZE,B1_GE,GPSA,1.433973422
2015-Q2,CZE,B1_GE,GYSA,5.758098746
2015-Q2,CZE,B1_GE,HCPCARSA,33676.1
2015-Q2,CZE,B1_GE,HVPVOBARSA,33810.3
2015-Q2,CZE,B1_GE,LNBQR,1165542.0
2015-Q2,CZE,B1_GE,LNBQRSA,1152648.0
2015-Q2,CZE,B1_GE,VIXOBSA,99.7
2015-Q2,CZE,B1_GE,VOBARSA,4610592.0
2015-Q2,CZE,B1_GE,VPVOBARSA,356361.0
2015-Q3,CZE,B1_GE,CARSA,4669472.0
2015-Q3,CZE,B1_GE,CPCARSA,360478.3
2015-Q3,CZE,B1_GE,CQR,1184154.0
2015-Q3,CZE,B1_GE,CQRSA,1167368.0
2015-Q3,CZE,B1_GE,DNBSA,100.2
2015-Q3,CZE,B1_GE,DOBSA,100.2
2015-Q3,CZE,B1_GE,GPSA,1.110226192
2015-Q3,CZE,B1_GE,GYSA,5.678336415
2015-Q3,CZE,B1_GE,HCPCARSA,34184.8
2015-Q3,CZE,B1_GE,HVPVOBARSA,34169.5
2015-Q3,CZE,B1_GE,LNBQR,1185771.0
2015-Q3,CZE,B1_GE,LNBQRSA,1165445.0
2015-Q3,CZE,B1_GE,VIXOBSA,100.8
2015-Q3,CZE,B1_GE,VOBARSA,4661780.0
2015-Q3,CZE,B1_GE,VPVOBARSA,360317.5
2015-Q4,CZE,B1_GE,CARSA,4699228.0
2015-Q4,CZE,B1_GE,CPCARSA,365469.6
2015-Q4,CZE,B1_GE,CQR,1211319.0
2015-Q4,CZE,B1_GE,CQRSA,1174807.0
2015-Q4,CZE,B1_GE,DNBSA,100.2
2015-Q4,CZE,B1_GE,DOBSA,100.2
2015-Q4,CZE,B1_GE,GPSA,0.651424992
2015-Q4,CZE,B1_GE,GYSA,5.073652247
2015-Q4,CZE,B1_GE,HCPCARSA,34638.4
2015-Q4,CZE,B1_GE,HVPVOBARSA,34372.5
2015-Q4,CZE,B1_GE,LNBQR,1199945.0
2015-Q4,CZE,B1_GE,LNBQRSA,1173037.0
2015-Q4,CZE,B1_GE,VIXOBSA,101.4
2015-Q4,CZE,B1_GE,VOBARSA,4692148.0
2015-Q4,CZE,B1_GE,VPVOBARSA,362664.7
2016-Q1,CZE,B1_GE,CARSA,4756644.0
2016-Q1,CZE,B1_GE,CPCARSA,371311.3
2016-Q1,CZE,B1_GE,CQR,1114961.0
2016-Q1,CZE,B1_GE,CQRSA,1189161.0
2016-Q1,CZE,B1_GE,DNBSA,101.2
2016-Q1,CZE,B1_GE,DOBSA,101.2
2016-Q1,CZE,B1_GE,GPSA,0.1673434
2016-Q1,CZE,B1_GE,GYSA,3.400967833
2016-Q1,CZE,B1_GE,HCPCARSA,35175.4
2016-Q1,CZE,B1_GE,HVPVOBARSA,34413.8
2016-Q1,CZE,B1_GE,LNBQR,1106821.0
2016-Q1,CZE,B1_GE,LNBQRSA,1175000.0
2016-Q1,CZE,B1_GE,VIXOBSA,101.6
2016-Q1,CZE,B1_GE,VOBARSA,4700000.0
2016-Q1,CZE,B1_GE,VPVOBARSA,363271.6
2016-Q2,CZE,B1_GE,CARSA,4762436.0
2016-Q2,CZE,B1_GE,CPCARSA,378403.4
2016-Q2,CZE,B1_GE,CQR,1215075.0
2016-Q2,CZE,B1_GE,CQRSA,1190609.0
2016-Q2,CZE,B1_GE,DNBSA,101.0
2016-Q2,CZE,B1_GE,DOBSA,101.0
2016-Q2,CZE,B1_GE,GPSA,0.371914894
2016-Q2,CZE,B1_GE,GYSA,2.318314004
2016-Q2,CZE,B1_GE,HCPCARSA,35830.3
2016-Q2,CZE,B1_GE,HVPVOBARSA,34525.4
2016-Q2,CZE,B1_GE,LNBQR,1204265.0
2016-Q2,CZE,B1_GE,LNBQRSA,1179370.0
2016-Q2,CZE,B1_GE,VIXOBSA,102.0
2016-Q2,CZE,B1_GE,VOBARSA,4717480.0
2016-Q2,CZE,B1_GE,VPVOBARSA,364622.6
2016-Q3,CZE,B1_GE,CARSA,4810476.0
2016-Q3,CZE,B1_GE,CPCARSA,384824.1
2016-Q3,CZE,B1_GE,CQR,1216961.0
2016-Q3,CZE,B1_GE,CQRSA,1202619.0
2016-Q3,CZE,B1_GE,DNBSA,101.2
2016-Q3,CZE,B1_GE,DOBSA,101.2
2016-Q3,CZE,B1_GE,GPSA,0.730983491
2016-Q3,CZE,B1_GE,GYSA,1.934540025
2016-Q3,CZE,B1_GE,HCPCARSA,36410.6
2016-Q3,CZE,B1_GE,HVPVOBARSA,34751.4
2016-Q3,CZE,B1_GE,LNBQR,1206638.0
2016-Q3,CZE,B1_GE,LNBQRSA,1187991.0
2016-Q3,CZE,B1_GE,VIXOBSA,102.7
2016-Q3,CZE,B1_GE,VOBARSA,4751964.0
2016-Q3,CZE,B1_GE,VPVOBARSA,367287.9
2016-Q4,CZE,B1_GE,CARSA,4849612.0
2016-Q4,CZE,B1_GE,CPCARSA,390816.7
2016-Q4,CZE,B1_GE,CQR,1249876.0
2016-Q4,CZE,B1_GE,CQRSA,1212403.0
2016-Q4,CZE,B1_GE,DNBSA,101.2
2016-Q4,CZE,B1_GE,DOBSA,101.2
2016-Q4,CZE,B1_GE,GPSA,0.867009935
2016-Q4,CZE,B1_GE,GYSA,2.152873268
2016-Q4,CZE,B1_GE,HCPCARSA,36949.7
2016-Q4,CZE,B1_GE,HVPVOBARSA,35026.2
2016-Q4,CZE,B1_GE,LNBQR,1225013.0
2016-Q4,CZE,B1_GE,LNBQRSA,1198291.0
2016-Q4,CZE,B1_GE,VIXOBSA,103.6
2016-Q4,CZE,B1_GE,VOBARSA,4793164.0
2016-Q4,CZE,B1_GE,VPVOBARSA,370472.4
2017-Q1,CZE,B1_GE,CARSA,4947812.0
2017-Q1,CZE,B1_GE,CPCARSA,398886.7
2017-Q1,CZE,B1_GE,CQR,1168642.0
2017-Q1,CZE,B1_GE,CQRSA,1236953.0
2017-Q1,CZE,B1_GE,DNBSA,101.5
2017-Q1,CZE,B1_GE,DOBSA,101.5
2017-Q1,CZE,B1_GE,GPSA,1.663786175
2017-Q1,CZE,B1_GE,GYSA,3.678978723
2017-Q1,CZE,B1_GE,HCPCARSA,37709.1
2017-Q1,CZE,B1_GE,HVPVOBARSA,35605.6
2017-Q1,CZE,B1_GE,LNBQR,1156735.0
2017-Q1,CZE,B1_GE,LNBQRSA,1218228.0
2017-Q1,CZE,B1_GE,VIXOBSA,105.4
2017-Q1,CZE,B1_GE,VOBARSA,4872912.0
2017-Q1,CZE,B1_GE,VPVOBARSA,376636.2
2017-Q2,CZE,B1_GE,CARSA,5102680.0
2017-Q2,CZE,B1_GE,CPCARSA,410884.1
2017-Q2,CZE,B1_GE,CQR,1285296.0
2017-Q2,CZE,B1_GE,CQRSA,1275670.0
2017-Q2,CZE,B1_GE,DNBSA,102.0
2017-Q2,CZE,B1_GE,DOBSA,102.0
2017-Q2,CZE,B1_GE,GPSA,2.694979922
2017-Q2,CZE,B1_GE,GYSA,6.078584329
2017-Q2,CZE,B1_GE,HCPCARSA,38821.3
2017-Q2,CZE,B1_GE,HVPVOBARSA,36544.5
2017-Q2,CZE,B1_GE,LNBQR,1261315.0
2017-Q2,CZE,B1_GE,LNBQRSA,1251059.0
2017-Q2,CZE,B1_GE,VIXOBSA,108.2
2017-Q2,CZE,B1_GE,VOBARSA,5004236.0
2017-Q2,CZE,B1_GE,VPVOBARSA,386786.5
2017-Q3,CZE,B1_GE,CARSA,5175816.0
2017-Q3,CZE,B1_GE,CPCARSA,415483.2
2017-Q3,CZE,B1_GE,CQR,1305042.0
2017-Q3,CZE,B1_GE,CQRSA,1293954.0
2017-Q3,CZE,B1_GE,DNBSA,102.9
2017-Q3,CZE,B1_GE,DOBSA,102.9
2017-Q3,CZE,B1_GE,GPSA,0.510367617
2017-Q3,CZE,B1_GE,GYSA,5.846256411
2017-Q3,CZE,B1_GE,HCPCARSA,39215.0
2017-Q3,CZE,B1_GE,HVPVOBARSA,36692.8
2017-Q3,CZE,B1_GE,LNBQR,1273213.0
2017-Q3,CZE,B1_GE,LNBQRSA,1257444.0
2017-Q3,CZE,B1_GE,VIXOBSA,108.7
2017-Q3,CZE,B1_GE,VOBARSA,5029776.0
2017-Q3,CZE,B1_GE,VPVOBARSA,388760.5
2017-Q4,CZE,B1_GE,CARSA,5243192.0
2017-Q4,CZE,B1_GE,CPCARSA,422165.0
2017-Q4,CZE,B1_GE,CQR,1351763.0
2017-Q4,CZE,B1_GE,CQRSA,1310798.0
2017-Q4,CZE,B1_GE,DNBSA,103.4
2017-Q4,CZE,B1_GE,DOBSA,103.4
2017-Q4,CZE,B1_GE,GPSA,0.83582251
2017-Q4,CZE,B1_GE,GYSA,5.813529435
2017-Q4,CZE,B1_GE,HCPCARSA,39804.4
2017-Q4,CZE,B1_GE,HVPVOBARSA,36961.1
2017-Q4,CZE,B1_GE,LNBQR,1296613.0
2017-Q4,CZE,B1_GE,LNBQRSA,1267954.0
2017-Q4,CZE,B1_GE,VIXOBSA,109.7
2017-Q4,CZE,B1_GE,VOBARSA,5071816.0
2017-Q4,CZE,B1_GE,VPVOBARSA,392009.9
2018-Q1,CZE,B1_GE,CARSA,5317808.0
2018-Q1,CZE,B1_GE,CPCARSA,428443.4
2018-Q1,CZE,B1_GE,CQR,1247835.0
2018-Q1,CZE,B1_GE,CQRSA,1329452.0
2018-Q1,CZE,B1_GE,DNBSA,104.1
2018-Q1,CZE,B1_GE,DOBSA,104.1
2018-Q1,CZE,B1_GE,GPSA,0.677548239
2018-Q1,CZE,B1_GE,GYSA,4.787034939
2018-Q1,CZE,B1_GE,HCPCARSA,40373.5
2018-Q1,CZE,B1_GE,HVPVOBARSA,37190.5
2018-Q1,CZE,B1_GE,LNBQR,1205024.0
2018-Q1,CZE,B1_GE,LNBQRSA,1276545.0
2018-Q1,CZE,B1_GE,VIXOBSA,110.4
2018-Q1,CZE,B1_GE,VOBARSA,5106180.0
2018-Q1,CZE,B1_GE,VPVOBARSA,394665.9
2018-Q2,CZE,B1_GE,CARSA,5379148.0
2018-Q2,CZE,B1_GE,CPCARSA,435673.4
2018-Q2,CZE,B1_GE,CQR,1358981.0
2018-Q2,CZE,B1_GE,CQRSA,1344787.0
2018-Q2,CZE,B1_GE,DNBSA,104.6
2018-Q2,CZE,B1_GE,DOBSA,104.6
2018-Q2,CZE,B1_GE,GPSA,0.690379109
2018-Q2,CZE,B1_GE,GYSA,2.741597319
2018-Q2,CZE,B1_GE,HCPCARSA,41027.7
2018-Q2,CZE,B1_GE,HVPVOBARSA,37422.6
2018-Q2,CZE,B1_GE,LNBQR,1300687.0
2018-Q2,CZE,B1_GE,LNBQRSA,1285358.0
2018-Q2,CZE,B1_GE,VIXOBSA,111.2
2018-Q2,CZE,B1_GE,VOBARSA,5141432.0
2018-Q2,CZE,B1_GE,VPVOBARSA,397390.6
2018-Q3,CZE,B1_GE,CARSA,5450088.0
2018-Q3,CZE,B1_GE,CPCARSA,440727.0
2018-Q3,CZE,B1_GE,CQR,1374728.0
2018-Q3,CZE,B1_GE,CQRSA,1362522.0
2018-Q3,CZE,B1_GE,DNBSA,105.4
2018-Q3,CZE,B1_GE,DOBSA,105.4
2018-Q3,CZE,B1_GE,GPSA,0.532536461
2018-Q3,CZE,B1_GE,GYSA,2.764258289
2018-Q3,CZE,B1_GE,HCPCARSA,41449.0
2018-Q3,CZE,B1_GE,HVPVOBARSA,37572.4
2018-Q3,CZE,B1_GE,LNBQR,1307783.0
2018-Q3,CZE,B1_GE,LNBQRSA,1292203.0
2018-Q3,CZE,B1_GE,VIXOBSA,111.7
2018-Q3,CZE,B1_GE,VOBARSA,5168812.0
2018-Q3,CZE,B1_GE,VPVOBARSA,399506.9
2018-Q4,CZE,B1_GE,CARSA,5515728.0
2018-Q4,CZE,B1_GE,CPCARSA,446148.2
2018-Q4,CZE,B1_GE,CQR,1428121.0
2018-Q4,CZE,B1_GE,CQRSA,1378932.0
2018-Q4,CZE,B1_GE,DNBSA,106.1
2018-Q4,CZE,B1_GE,DOBSA,106.1
2018-Q4,CZE,B1_GE,GPSA,0.56430762
2018-Q4,CZE,B1_GE,GYSA,2.48755081
2018-Q4,CZE,B1_GE,HCPCARSA,41907.6
2018-Q4,CZE,B1_GE,HVPVOBARSA,37738.2
2018-Q4,CZE,B1_GE,LNBQR,1333927.0
2018-Q4,CZE,B1_GE,LNBQRSA,1299495.0
2018-Q4,CZE,B1_GE,VIXOBSA,112.4
2018-Q4,CZE,B1_GE,VOBARSA,5197980.0
2018-Q4,CZE,B1_GE,VPVOBARSA,401761.3
2019-Q1,CZE,B1_GE,CARSA,5661204.0
2019-Q1,CZE,B1_GE,CPCARSA,451829.0
2019-Q1,CZE,B1_GE,CQR,1327625.0
2019-Q1,CZE,B1_GE,CQRSA,1415301.0
2019-Q1,CZE,B1_GE,DNBSA,108.2
2019-Q1,CZE,B1_GE,DOBSA,108.2
2019-Q1,CZE,B1_GE,GPSA,0.636016299
2019-Q1,CZE,B1_GE,GYSA,2.4452722
2019-Q1,CZE,B1_GE,HCPCARSA,42413.3
2019-Q1,CZE,B1_GE,HVPVOBARSA,37953.3
2019-Q1,CZE,B1_GE,LNBQR,1235582.0
2019-Q1,CZE,B1_GE,LNBQRSA,1307760.0
2019-Q1,CZE,B1_GE,VIXOBSA,113.1
2019-Q1,CZE,B1_GE,VOBARSA,5231040.0
2019-Q1,CZE,B1_GE,VPVOBARSA,404316.6
2019-Q2,CZE,B1_GE,CARSA,5724388.0
2019-Q2,CZE,B1_GE,CPCARSA,457615.1
2019-Q2,CZE,B1_GE,CQR,1441153.0
2019-Q2,CZE,B1_GE,CQRSA,1431097.0
2019-Q2,CZE,B1_GE,DNBSA,108.8
2019-Q2,CZE,B1_GE,DOBSA,108.8
2019-Q2,CZE,B1_GE,GPSA,0.53457821
2019-Q2,CZE,B1_GE,GYSA,2.286755908
2019-Q2,CZE,B1_GE,HCPCARSA,42920.2
